year,county,precinct,source_county_code,source_prct,source_alias,current_name_key,current_code_key,vtd00_key,vtd00_name_key,vtd10_key,vtd10_name_key,target_kind,target_key,resolution,conflict,conflict_status,resolution_source,confidence,evidence,alias_collision
2000,Aitkin,AITKIN,01,0005,AITKIN-AITKIN,AITKIN - 000005,AITKIN - 000005,AITKIN - 0005,AITKIN - 0005,AITKIN - 0005,AITKIN - 0005,vtd00,AITKIN - 0005,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,AITKIN TWP.,01,0010,AITKIN-AITKINTWP,AITKIN - 000010,AITKIN - 000010,AITKIN - 0010,AITKIN - 0010,AITKIN - 0010,AITKIN - 0010,vtd00,AITKIN - 0010,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,BALL BLUFF TWP.,01,0015,AITKIN-BALLBLUFFTWP,AITKIN - 000015,AITKIN - 000015,AITKIN - 0015,AITKIN - 0015,AITKIN - 0015,AITKIN - 0015,vtd00,AITKIN - 0015,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,BALSAM TWP.,01,0020,AITKIN-BALSAMTWP,AITKIN - 000020,AITKIN - 000020,AITKIN - 0020,AITKIN - 0020,AITKIN - 0020,AITKIN - 0020,vtd00,AITKIN - 0020,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,BEAVER TWP.,01,0025,AITKIN-BEAVERTWP,AITKIN - 000025,AITKIN - 000025,AITKIN - 0025,AITKIN - 0025,AITKIN - 0025,AITKIN - 0025,vtd00,AITKIN - 0025,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,CLARK TWP.,01,0030,AITKIN-CLARKTWP,AITKIN - 000030,AITKIN - 000030,AITKIN - 0030,AITKIN - 0030,AITKIN - 0030,AITKIN - 0030,vtd00,AITKIN - 0030,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,CORNISH TWP.,01,0035,AITKIN-CORNISHTWP,AITKIN - 000035,AITKIN - 000035,AITKIN - 0035,AITKIN - 0035,AITKIN - 0035,AITKIN - 0035,vtd00,AITKIN - 0035,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,FARM ISLAND TWP.,01,0040,AITKIN-FARMISLANDTWP,AITKIN - 000040,AITKIN - 000040,AITKIN - 0040,AITKIN - 0040,AITKIN - 0040,AITKIN - 0040,vtd00,AITKIN - 0040,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,FLEMING TWP.,01,0045,AITKIN-FLEMINGTWP,AITKIN - 000045,AITKIN - 000045,AITKIN - 0045,AITKIN - 0045,AITKIN - 0045,AITKIN - 0045,vtd00,AITKIN - 0045,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,GLEN TWP.,01,0050,AITKIN-GLENTWP,AITKIN - 000050,AITKIN - 000050,AITKIN - 0050,AITKIN - 0050,AITKIN - 0050,AITKIN - 0050,vtd00,AITKIN - 0050,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,HAUGEN TWP.,01,0055,AITKIN-HAUGENTWP,AITKIN - 000055,AITKIN - 000055,AITKIN - 0055,AITKIN - 0055,AITKIN - 0055,AITKIN - 0055,vtd00,AITKIN - 0055,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,HAZELTON TWP.,01,0060,AITKIN-HAZELTONTWP,AITKIN - 000060,AITKIN - 000060,AITKIN - 0060,AITKIN - 0060,AITKIN - 0060,AITKIN - 0060,vtd00,AITKIN - 0060,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,HILL CITY,01,0065,AITKIN-HILL,AITKIN - 000065,AITKIN - 000065,AITKIN - 0065,AITKIN - 0065,AITKIN - 0065,AITKIN - 0065,vtd00,AITKIN - 0065,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,HILL LAKE TWP.,01,0070,AITKIN-HILLLAKETWP,AITKIN - 000070,AITKIN - 000070,AITKIN - 0070,AITKIN - 0070,AITKIN - 0070,AITKIN - 0070,vtd00,AITKIN - 0070,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,IDUN TWP.,01,0075,AITKIN-IDUNTWP,AITKIN - 000075,AITKIN - 000075,AITKIN - 0075,AITKIN - 0075,AITKIN - 0075,AITKIN - 0075,vtd00,AITKIN - 0075,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,JEVNE TWP.,01,0080,AITKIN-JEVNETWP,AITKIN - 000080,AITKIN - 000080,AITKIN - 0080,AITKIN - 0080,AITKIN - 0080,AITKIN - 0080,vtd00,AITKIN - 0080,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,KIMBERLY TWP.,01,0085,AITKIN-KIMBERLYTWP,AITKIN - 000085,AITKIN - 000085,AITKIN - 0085,AITKIN - 0085,AITKIN - 0085,AITKIN - 0085,vtd00,AITKIN - 0085,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,LAKESIDE TWP.,01,0090,AITKIN-LAKESIDETWP,AITKIN - 000090,AITKIN - 000090,AITKIN - 0090,AITKIN - 0090,AITKIN - 0090,AITKIN - 0090,vtd00,AITKIN - 0090,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,LEE TWP.,01,0095,AITKIN-LEETWP,AITKIN - 000095,AITKIN - 000095,AITKIN - 0095,AITKIN - 0095,AITKIN - 0095,AITKIN - 0095,vtd00,AITKIN - 0095,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,LIBBY TWP. E,01,0100,AITKIN-LIBBYTWPE,,AITKIN - 000100,AITKIN - 0100,AITKIN - 0100,AITKIN - 0100,AITKIN - 0100,vtd00,AITKIN - 0100,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,LIBBY TWP. W,01,0105,AITKIN-LIBBYTWPW,,AITKIN - 000105,AITKIN - 0105,AITKIN - 0105,AITKIN - 0105,AITKIN - 0105,vtd00,AITKIN - 0105,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,LOGAN TWP.,01,0110,AITKIN-LOGANTWP,AITKIN - 000110,AITKIN - 000110,AITKIN - 0110,AITKIN - 0110,AITKIN - 0110,AITKIN - 0110,vtd00,AITKIN - 0110,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,MACVILLE TWP.,01,0130,AITKIN-MACVILLETWP,AITKIN - 000130,AITKIN - 000130,AITKIN - 0130,AITKIN - 0130,AITKIN - 0130,AITKIN - 0130,vtd00,AITKIN - 0130,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,MALMO TWP.,01,0135,AITKIN-MALMOTWP,AITKIN - 000135,AITKIN - 000135,AITKIN - 0135,AITKIN - 0135,AITKIN - 0135,AITKIN - 0135,vtd00,AITKIN - 0135,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,MCGRATH,01,0115,AITKIN-MCGRATH,AITKIN - 000115,AITKIN - 000115,AITKIN - 0115,AITKIN - 0115,AITKIN - 0115,AITKIN - 0115,vtd00,AITKIN - 0115,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,MCGREGOR,01,0120,AITKIN-MCGREGOR,AITKIN - 000120,AITKIN - 000120,AITKIN - 0120,AITKIN - 0120,AITKIN - 0120,AITKIN - 0120,vtd00,AITKIN - 0120,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,MCGREGOR TWP.,01,0125,AITKIN-MCGREGORTWP,AITKIN - 000125,AITKIN - 000125,AITKIN - 0125,AITKIN - 0125,AITKIN - 0125,AITKIN - 0125,vtd00,AITKIN - 0125,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,MILLWARD TWP.,01,0132,AITKIN-MILLWARDTWP,AITKIN - 000132,AITKIN - 000132,AITKIN - 0132,AITKIN - 0132,AITKIN - 0132,AITKIN - 0132,vtd00,AITKIN - 0132,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,MORRISON TWP.,01,0140,AITKIN-MORRISONTWP,AITKIN - 000140,AITKIN - 000140,AITKIN - 0140,AITKIN - 0140,AITKIN - 0140,AITKIN - 0140,vtd00,AITKIN - 0140,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,NORDLAND TWP.,01,0145,AITKIN-NORDLANDTWP,AITKIN - 000145,AITKIN - 000145,AITKIN - 0145,AITKIN - 0145,AITKIN - 0145,AITKIN - 0145,vtd00,AITKIN - 0145,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,PALISADE,01,0150,AITKIN-PALISADE,AITKIN - 000150,AITKIN - 000150,AITKIN - 0150,AITKIN - 0150,AITKIN - 0150,AITKIN - 0150,vtd00,AITKIN - 0150,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,PLINY TWP.,01,0155,AITKIN-PLINYTWP,AITKIN - 000155,AITKIN - 000155,AITKIN - 0155,AITKIN - 0155,AITKIN - 0155,AITKIN - 0155,vtd00,AITKIN - 0155,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,RICE RIVER TWP.,01,0160,AITKIN-RICERIVERTWP,AITKIN - 000160,AITKIN - 000160,AITKIN - 0160,AITKIN - 0160,AITKIN - 0160,AITKIN - 0160,vtd00,AITKIN - 0160,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,SALO TWP.,01,0165,AITKIN-SALOTWP,AITKIN - 000165,AITKIN - 000165,AITKIN - 0165,AITKIN - 0165,AITKIN - 0165,AITKIN - 0165,vtd00,AITKIN - 0165,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,SEAVEY TWP.,01,0170,AITKIN-SEAVEYTWP,AITKIN - 000170,AITKIN - 000170,AITKIN - 0170,AITKIN - 0170,AITKIN - 0170,AITKIN - 0170,vtd00,AITKIN - 0170,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,SHAMROCK TWP.,01,0175,AITKIN-SHAMROCKTWP,AITKIN - 000175,AITKIN - 000175,AITKIN - 0175,AITKIN - 0175,AITKIN - 0175,AITKIN - 0175,vtd00,AITKIN - 0175,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,SPALDING TWP.,01,0180,AITKIN-SPALDINGTWP,AITKIN - 000180,AITKIN - 000180,AITKIN - 0180,AITKIN - 0180,AITKIN - 0180,AITKIN - 0180,vtd00,AITKIN - 0180,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,SPENCER TWP.,01,0185,AITKIN-SPENCERTWP,AITKIN - 000185,AITKIN - 000185,AITKIN - 0185,AITKIN - 0185,AITKIN - 0185,AITKIN - 0185,vtd00,AITKIN - 0185,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,TAMARACK,01,0190,AITKIN-TAMARACK,AITKIN - 000190,AITKIN - 000190,AITKIN - 0190,AITKIN - 0190,AITKIN - 0190,AITKIN - 0190,vtd00,AITKIN - 0190,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,TURNER TWP.,01,0195,AITKIN-TURNERTWP,AITKIN - 000195,AITKIN - 000195,AITKIN - 0195,AITKIN - 0195,AITKIN - 0195,AITKIN - 0195,vtd00,AITKIN - 0195,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,VERDON TWP.,01,0200,AITKIN-VERDONTWP,AITKIN - 000200,AITKIN - 000200,AITKIN - 0200,AITKIN - 0200,AITKIN - 0200,AITKIN - 0200,vtd00,AITKIN - 0200,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,WAGNER TWP.,01,0205,AITKIN-WAGNERTWP,AITKIN - 000205,AITKIN - 000205,AITKIN - 0205,AITKIN - 0205,AITKIN - 0205,AITKIN - 0205,vtd00,AITKIN - 0205,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,WAUKENABO TWP.,01,0210,AITKIN-WAUKENABOTWP,AITKIN - 000210,AITKIN - 000210,AITKIN - 0210,AITKIN - 0210,AITKIN - 0210,AITKIN - 0210,vtd00,AITKIN - 0210,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,WEALTHWOOD TWP.,01,0215,AITKIN-WEALTHWOODTWP,AITKIN - 000215,AITKIN - 000215,AITKIN - 0215,AITKIN - 0215,AITKIN - 0215,AITKIN - 0215,vtd00,AITKIN - 0215,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,WHITE PINE TWP.,01,0220,AITKIN-WHITEPINETWP,AITKIN - 000220,AITKIN - 000220,AITKIN - 0220,AITKIN - 0220,AITKIN - 0220,AITKIN - 0220,vtd00,AITKIN - 0220,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,WILLIAMS TWP.,01,0225,AITKIN-WILLIAMSTWP,AITKIN - 000225,AITKIN - 000225,AITKIN - 0225,AITKIN - 0225,AITKIN - 0225,AITKIN - 0225,vtd00,AITKIN - 0225,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Aitkin,WORKMAN TWP.,01,0230,AITKIN-WORKMANTWP,AITKIN - 000230,AITKIN - 000230,AITKIN - 0230,AITKIN - 0230,AITKIN - 0230,AITKIN - 0230,vtd00,AITKIN - 0230,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-1,02,0005,ANOKA-ANDOVERP1,ANOKA - 000005,ANOKA - 000005,ANOKA - 0005,ANOKA - 0005,,ANOKA - 1010,vtd00,ANOKA - 0005,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-2,02,0021,ANOKA-ANDOVERP2,ANOKA - 000010,,ANOKA - 0021,ANOKA - 0021,,ANOKA - 1020,vtd00,ANOKA - 0021,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-3,02,0010,ANOKA-ANDOVERP3,ANOKA - 000015,ANOKA - 000010,ANOKA - 0010,ANOKA - 0010,,ANOKA - 1030,vtd00,ANOKA - 0010,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-4,02,0022,ANOKA-ANDOVERP4,ANOKA - 000020,,ANOKA - 0022,ANOKA - 0022,,ANOKA - 1040,vtd00,ANOKA - 0022,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-5,02,0023,ANOKA-ANDOVERP5,ANOKA - 000025,,ANOKA - 0023,ANOKA - 0023,,ANOKA - 1050,vtd00,ANOKA - 0023,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-6,02,0015,ANOKA-ANDOVERP6,ANOKA - 000030,ANOKA - 000015,ANOKA - 0015,ANOKA - 0015,,ANOKA - 1060,vtd00,ANOKA - 0015,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-7,02,0020,ANOKA-ANDOVERP7,ANOKA - 000035,ANOKA - 000020,ANOKA - 0020,ANOKA - 0020,,ANOKA - 1070,vtd00,ANOKA - 0020,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-8,02,0016,ANOKA-ANDOVERP8,ANOKA - 000040,,ANOKA - 0016,ANOKA - 0016,,ANOKA - 1080,vtd00,ANOKA - 0016,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANDOVER P-9,02,0024,ANOKA-ANDOVERP9,ANOKA - 000045,,ANOKA - 0024,ANOKA - 0024,,ANOKA - 1090,vtd00,ANOKA - 0024,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-1,02,0025,ANOKA-ANOKAP1,ANOKA - 000105,ANOKA - 000025,ANOKA - 0025,ANOKA - 0025,,ANOKA - 1210,vtd00,ANOKA - 0025,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-2,02,0030,ANOKA-ANOKAP2,ANOKA - 000110,ANOKA - 000030,ANOKA - 0030,ANOKA - 0030,,ANOKA - 1220,vtd00,ANOKA - 0030,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-3,02,0035,ANOKA-ANOKAP3,ANOKA - 000115,ANOKA - 000035,ANOKA - 0035,ANOKA - 0035,,ANOKA - 1230,vtd00,ANOKA - 0035,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-4,02,0040,ANOKA-ANOKAP4,ANOKA - 000120,ANOKA - 000040,ANOKA - 0040,ANOKA - 0040,,ANOKA - 1240,vtd00,ANOKA - 0040,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-5,02,0045,ANOKA-ANOKAP5,ANOKA - 000125,ANOKA - 000045,ANOKA - 0045,ANOKA - 0045,,ANOKA - 1250,vtd00,ANOKA - 0045,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-6,02,0050,ANOKA-ANOKAP6,ANOKA - 000130,ANOKA - 000050,ANOKA - 0050,ANOKA - 0050,,ANOKA - 1260,vtd00,ANOKA - 0050,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-7,02,0055,ANOKA-ANOKAP7,ANOKA - 000135,,ANOKA - 0055,ANOKA - 0055,,ANOKA - 1270,vtd00,ANOKA - 0055,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,ANOKA P-8,02,0056,ANOKA-ANOKAP8,ANOKA - 000140,,ANOKA - 0056,ANOKA - 0056,,ANOKA - 1280,vtd00,ANOKA - 0056,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BETHEL P-1,02,0060,ANOKA-BETHELP1,ANOKA - 000205,,ANOKA - 0060,ANOKA - 0060,,ANOKA - 1410,vtd00,ANOKA - 0060,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-1 P-1,02,0065,ANOKA-BLAINED1P1,,,ANOKA - 0065,ANOKA - 0065,,ANOKA - 1610,vtd00,ANOKA - 0065,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-1 P-2,02,0070,ANOKA-BLAINED1P2,,,ANOKA - 0070,ANOKA - 0070,,ANOKA - 1630,vtd00,ANOKA - 0070,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-1 P-3,02,0075,ANOKA-BLAINED1P3,,,ANOKA - 0075,ANOKA - 0075,,ANOKA - 1640,vtd00,ANOKA - 0075,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-1 P-4,02,0080,ANOKA-BLAINED1P4,,,ANOKA - 0080,ANOKA - 0080,,ANOKA - 1650,vtd00,ANOKA - 0080,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-1 P-5,02,0124,ANOKA-BLAINED1P5,,,ANOKA - 0124,ANOKA - 0124,,ANOKA - 1660,vtd00,ANOKA - 0124,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-1 P-6,02,0126,ANOKA-BLAINED1P6,,,ANOKA - 0126,ANOKA - 0126,,ANOKA - 1670,vtd00,ANOKA - 0126,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-1 P-7,02,0127,ANOKA-BLAINED1P7,,,ANOKA - 0127,ANOKA - 0127,,ANOKA - 1680,vtd00,ANOKA - 0127,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-1,02,0085,ANOKA-BLAINED2P1,,,ANOKA - 0085,ANOKA - 0085,,ANOKA - 1810,vtd00,ANOKA - 0085,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-1A,02,0086,ANOKA-BLAINED2P1A,,,ANOKA - 0086,,,,vtd00,ANOKA - 0086,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-2,02,0090,ANOKA-BLAINED2P2,,,ANOKA - 0090,ANOKA - 0090,,ANOKA - 1820,vtd00,ANOKA - 0090,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-2A,02,0091,ANOKA-BLAINED2P2A,,,ANOKA - 0091,,,,vtd00,ANOKA - 0091,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-3,02,0095,ANOKA-BLAINED2P3,,,ANOKA - 0095,ANOKA - 0095,,ANOKA - 1840,vtd00,ANOKA - 0095,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-4,02,0100,ANOKA-BLAINED2P4,,,ANOKA - 0100,ANOKA - 0100,,ANOKA - 1850,vtd00,ANOKA - 0100,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-5,02,0128,ANOKA-BLAINED2P5,,,ANOKA - 0128,ANOKA - 0128,,ANOKA - 1860,vtd00,ANOKA - 0128,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-2 P-6,02,0129,ANOKA-BLAINED2P6,,,ANOKA - 0129,ANOKA - 0129,,ANOKA - 1870,vtd00,ANOKA - 0129,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-3 P-1,02,0105,ANOKA-BLAINED3P1,,ANOKA - 000105,ANOKA - 0105,ANOKA - 0105,,ANOKA - 2010,vtd00,ANOKA - 0105,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-3 P-2,02,0110,ANOKA-BLAINED3P2,,ANOKA - 000110,ANOKA - 0110,ANOKA - 0110,,ANOKA - 2020,vtd00,ANOKA - 0110,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-3 P-2A,02,0111,ANOKA-BLAINED3P2A,,,ANOKA - 0111,ANOKA - 0111,,,vtd00,ANOKA - 0111,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-3 P-3,02,0115,ANOKA-BLAINED3P3,,ANOKA - 000115,ANOKA - 0115,ANOKA - 0115,,ANOKA - 2040,vtd00,ANOKA - 0115,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-3 P-4,02,0120,ANOKA-BLAINED3P4,,ANOKA - 000120,ANOKA - 0120,ANOKA - 0120,,ANOKA - 2050,vtd00,ANOKA - 0120,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BLAINE D-3 P-5,02,0121,ANOKA-BLAINED3P5,,,ANOKA - 0121,ANOKA - 0121,,ANOKA - 2060,vtd00,ANOKA - 0121,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,BURNS TWP.,02,0125,ANOKA-BURNSTWP,,ANOKA - 000125,ANOKA - 0125,ANOKA - 0125,,,vtd00,ANOKA - 0125,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,CENTERVILLE P-1,02,0130,ANOKA-CENTERVILLEP1,ANOKA - 000605,ANOKA - 000130,ANOKA - 0130,ANOKA - 0130,,ANOKA - 2410,vtd00,ANOKA - 0130,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,CIRCLE PINES P-1,02,0135,ANOKA-CIRCLEPINESP1,ANOKA - 000705,ANOKA - 000135,ANOKA - 0135,ANOKA - 0135,,ANOKA - 2610,vtd00,ANOKA - 0135,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,CIRCLE PINES P-2,02,0140,ANOKA-CIRCLEPINESP2,ANOKA - 000710,ANOKA - 000140,ANOKA - 0140,ANOKA - 0140,,ANOKA - 2620,vtd00,ANOKA - 0140,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-1,02,0145,ANOKA-COLUMBIAHTSP1,ANOKA - 000805,,ANOKA - 0145,ANOKA - 0145,,ANOKA - 2810,vtd00,ANOKA - 0145,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-2,02,0150,ANOKA-COLUMBIAHTSP2,ANOKA - 000810,,ANOKA - 0150,ANOKA - 0150,,ANOKA - 2820,vtd00,ANOKA - 0150,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-3,02,0155,ANOKA-COLUMBIAHTSP3,ANOKA - 000815,,ANOKA - 0155,ANOKA - 0155,,ANOKA - 2830,vtd00,ANOKA - 0155,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-4,02,0160,ANOKA-COLUMBIAHTSP4,ANOKA - 000820,,ANOKA - 0160,ANOKA - 0160,,ANOKA - 2840,vtd00,ANOKA - 0160,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-5,02,0165,ANOKA-COLUMBIAHTSP5,ANOKA - 000825,,ANOKA - 0165,ANOKA - 0165,,ANOKA - 2850,vtd00,ANOKA - 0165,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-6,02,0170,ANOKA-COLUMBIAHTSP6,ANOKA - 000830,,ANOKA - 0170,ANOKA - 0170,,ANOKA - 2860,vtd00,ANOKA - 0170,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-7,02,0180,ANOKA-COLUMBIAHTSP7,ANOKA - 000835,,ANOKA - 0180,ANOKA - 0180,,ANOKA - 2870,vtd00,ANOKA - 0180,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBIA HEIGHTS P-8,02,0185,ANOKA-COLUMBIAHTSP8,ANOKA - 000840,,ANOKA - 0185,ANOKA - 0185,,ANOKA - 2880,vtd00,ANOKA - 0185,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COLUMBUS TWP.,02,0190,ANOKA-COLUMBUSTWP,,,ANOKA - 0190,ANOKA - 0190,,,vtd00,ANOKA - 0190,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COON RAPIDS W-1 P-1,02,0195,ANOKA-COONRAPIDSW1P1,ANOKA - 001005,,ANOKA - 0195,ANOKA - 0195,,ANOKA - 3210,vtd00,ANOKA - 0195,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COON RAPIDS W-1 P-2,02,0200,ANOKA-COONRAPIDSW1P2,ANOKA - 001010,,ANOKA - 0200,ANOKA - 0200,,ANOKA - 3220,vtd00,ANOKA - 0200,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COON RAPIDS W-1 P-3,02,0220,ANOKA-COONRAPIDSW1P3,ANOKA - 001015,,ANOKA - 0220,ANOKA - 0220,,ANOKA - 3230,vtd00,ANOKA - 0220,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COON RAPIDS W-1 P-4,02,0221,ANOKA-COONRAPIDSW1P4,ANOKA - 001020,,ANOKA - 0221,ANOKA - 0221,,ANOKA - 3240,vtd00,ANOKA - 0221,vtd00_code_primary,0,no_conflict,vtd00,high,,0
2000,Anoka,COON RAPIDS W-2 P-1,02,0230,ANOKA-COONRAPIDSW2P1,ANOKA - 001105,,ANOKA - 0230,ANOKA - 0230,,ANOKA - 3410,vtd00,ANOKA - 0230,vtd00_code_primary,0,no_conflict,vtd00,high,,0
