vtd00_key,district_num,district_code,area_weight,block_count,total_blocks,countyfp,vtdst00,weight_method
AITKIN - 0155,10,10,1.0000000000,15,15,001,0155,2020_block_count_centroids
AITKIN - 0160,10,10,1.0000000000,18,18,001,0160,2020_block_count_centroids
AITKIN - 0165,10,10,1.0000000000,24,24,001,0165,2020_block_count_centroids
AITKIN - 0170,10,10,1.0000000000,7,7,001,0170,2020_block_count_centroids
AITKIN - 0175,7,7,1.0000000000,104,104,001,0175,2020_block_count_centroids
AITKIN - 0176,10,10,1.0000000000,5,5,001,0176,2020_block_count_centroids
AITKIN - 0180,10,10,1.0000000000,34,34,001,0180,2020_block_count_centroids
AITKIN - 0185,10,10,1.0000000000,54,54,001,0185,2020_block_count_centroids
AITKIN - 0190,7,7,1.0000000000,14,14,001,0190,2020_block_count_centroids
AITKIN - 0195,7,7,1.0000000000,33,33,001,0195,2020_block_count_centroids
AITKIN - 0200,7,7,1.0000000000,25,25,001,0200,2020_block_count_centroids
AITKIN - 0205,10,10,1.0000000000,27,27,001,0205,2020_block_count_centroids
AITKIN - 0210,7,7,1.0000000000,31,31,001,0210,2020_block_count_centroids
AITKIN - 0215,10,10,1.0000000000,21,21,001,0215,2020_block_count_centroids
AITKIN - 0220,10,10,1.0000000000,13,13,001,0220,2020_block_count_centroids
AITKIN - 0225,10,10,1.0000000000,26,26,001,0225,2020_block_count_centroids
AITKIN - 0230,7,7,1.0000000000,39,39,001,0230,2020_block_count_centroids
ANOKA - 0005,31,31,1.0000000000,68,68,003,0005,2020_block_count_centroids
ANOKA - 0010,31,31,0.5254237288,31,59,003,0010,2020_block_count_centroids
ANOKA - 0010,35,35,0.4745762712,28,59,003,0010,2020_block_count_centroids
ANOKA - 0015,35,35,1.0000000000,68,68,003,0015,2020_block_count_centroids
ANOKA - 0016,31,31,1.0000000000,41,41,003,0016,2020_block_count_centroids
ANOKA - 0020,31,31,1.0000000000,56,56,003,0020,2020_block_count_centroids
ANOKA - 0021,31,31,0.9701492537,65,67,003,0021,2020_block_count_centroids
ANOKA - 0021,35,35,0.0298507463,2,67,003,0021,2020_block_count_centroids
ANOKA - 0022,31,31,1.0000000000,18,18,003,0022,2020_block_count_centroids
ANOKA - 0023,31,31,1.0000000000,31,31,003,0023,2020_block_count_centroids
ANOKA - 0024,31,31,1.0000000000,63,63,003,0024,2020_block_count_centroids
ANOKA - 0025,35,35,1.0000000000,48,48,003,0025,2020_block_count_centroids
ANOKA - 0030,35,35,1.0000000000,30,30,003,0030,2020_block_count_centroids
ANOKA - 0035,31,31,0.0178571429,1,56,003,0035,2020_block_count_centroids
ANOKA - 0035,35,35,0.9821428571,55,56,003,0035,2020_block_count_centroids
ANOKA - 0040,35,35,1.0000000000,43,43,003,0040,2020_block_count_centroids
ANOKA - 0045,35,35,1.0000000000,39,39,003,0045,2020_block_count_centroids
ANOKA - 0050,31,31,0.0235294118,2,85,003,0050,2020_block_count_centroids
ANOKA - 0050,35,35,0.9764705882,83,85,003,0050,2020_block_count_centroids
ANOKA - 0055,31,31,0.0384615385,1,26,003,0055,2020_block_count_centroids
ANOKA - 0055,35,35,0.9615384615,25,26,003,0055,2020_block_count_centroids
ANOKA - 0056,31,31,0.1538461538,4,26,003,0056,2020_block_count_centroids
ANOKA - 0056,35,35,0.8461538462,22,26,003,0056,2020_block_count_centroids
ANOKA - 0060,27,27,0.9473684211,18,19,003,0060,2020_block_count_centroids
ANOKA - 0060,31,31,0.0526315789,1,19,003,0060,2020_block_count_centroids
ANOKA - 0065,32,32,1.0000000000,36,36,003,0065,2020_block_count_centroids
ANOKA - 0070,32,32,1.0000000000,180,180,003,0070,2020_block_count_centroids
ANOKA - 0075,32,32,1.0000000000,34,34,003,0075,2020_block_count_centroids
ANOKA - 0080,32,32,1.0000000000,45,45,003,0080,2020_block_count_centroids
ANOKA - 0085,32,32,1.0000000000,175,175,003,0085,2020_block_count_centroids
ANOKA - 0086,32,32,1.0000000000,24,24,003,0086,2020_block_count_centroids
ANOKA - 0090,32,32,1.0000000000,94,94,003,0090,2020_block_count_centroids
ANOKA - 0091,32,32,1.0000000000,27,27,003,0091,2020_block_count_centroids
ANOKA - 0095,32,32,1.0000000000,47,47,003,0095,2020_block_count_centroids
ANOKA - 0100,32,32,1.0000000000,36,36,003,0100,2020_block_count_centroids
ANOKA - 0105,32,32,1.0000000000,39,39,003,0105,2020_block_count_centroids
ANOKA - 0110,32,32,1.0000000000,78,78,003,0110,2020_block_count_centroids
ANOKA - 0111,32,32,1.0000000000,12,12,003,0111,2020_block_count_centroids
ANOKA - 0115,32,32,1.0000000000,46,46,003,0115,2020_block_count_centroids
ANOKA - 0120,32,32,1.0000000000,33,33,003,0120,2020_block_count_centroids
ANOKA - 0121,32,32,1.0000000000,26,26,003,0121,2020_block_count_centroids
ANOKA - 0124,32,32,1.0000000000,18,18,003,0124,2020_block_count_centroids
ANOKA - 0125,30,30,1.0000000000,116,116,003,0125,2020_block_count_centroids
ANOKA - 0126,32,32,1.0000000000,14,14,003,0126,2020_block_count_centroids
ANOKA - 0127,32,32,1.0000000000,25,25,003,0127,2020_block_count_centroids
ANOKA - 0128,32,32,1.0000000000,27,27,003,0128,2020_block_count_centroids
ANOKA - 0129,32,32,1.0000000000,23,23,003,0129,2020_block_count_centroids
ANOKA - 0130,36,36,1.0000000000,55,55,003,0130,2020_block_count_centroids
ANOKA - 0135,32,32,0.1111111111,3,27,003,0135,2020_block_count_centroids
ANOKA - 0135,36,36,0.8888888889,24,27,003,0135,2020_block_count_centroids
ANOKA - 0140,32,32,0.0512820513,2,39,003,0140,2020_block_count_centroids
ANOKA - 0140,36,36,0.9487179487,37,39,003,0140,2020_block_count_centroids
ANOKA - 0145,39,39,1.0000000000,44,44,003,0145,2020_block_count_centroids
ANOKA - 0150,39,39,1.0000000000,41,41,003,0150,2020_block_count_centroids
ANOKA - 0155,39,39,1.0000000000,21,21,003,0155,2020_block_count_centroids
ANOKA - 0160,39,39,1.0000000000,38,38,003,0160,2020_block_count_centroids
ANOKA - 0165,39,39,1.0000000000,36,36,003,0165,2020_block_count_centroids
ANOKA - 0170,39,39,1.0000000000,33,33,003,0170,2020_block_count_centroids
ANOKA - 0180,39,39,1.0000000000,39,39,003,0180,2020_block_count_centroids
ANOKA - 0185,39,39,1.0000000000,43,43,003,0185,2020_block_count_centroids
ANOKA - 0190,31,31,0.0243902439,2,82,003,0190,2020_block_count_centroids
ANOKA - 0190,32,32,0.9756097561,80,82,003,0190,2020_block_count_centroids
ANOKA - 0195,35,35,1.0000000000,37,37,003,0195,2020_block_count_centroids
ANOKA - 0200,35,35,1.0000000000,34,34,003,0200,2020_block_count_centroids
ANOKA - 0205,35,35,1.0000000000,28,28,003,0205,2020_block_count_centroids
ANOKA - 0210,35,35,1.0000000000,33,33,003,0210,2020_block_count_centroids
ANOKA - 0215,35,35,1.0000000000,31,31,003,0215,2020_block_count_centroids
ANOKA - 0220,35,35,1.0000000000,89,89,003,0220,2020_block_count_centroids
ANOKA - 0221,35,35,1.0000000000,38,38,003,0221,2020_block_count_centroids
ANOKA - 0230,35,35,1.0000000000,56,56,003,0230,2020_block_count_centroids
ANOKA - 0235,35,35,1.0000000000,30,30,003,0235,2020_block_count_centroids
ANOKA - 0240,35,35,1.0000000000,33,33,003,0240,2020_block_count_centroids
ANOKA - 0245,34,34,0.0612244898,3,49,003,0245,2020_block_count_centroids
ANOKA - 0245,35,35,0.9387755102,46,49,003,0245,2020_block_count_centroids
ANOKA - 0250,35,35,1.0000000000,45,45,003,0250,2020_block_count_centroids
ANOKA - 0255,35,35,1.0000000000,40,40,003,0255,2020_block_count_centroids
ANOKA - 0260,35,35,1.0000000000,15,15,003,0260,2020_block_count_centroids
ANOKA - 0265,35,35,1.0000000000,22,22,003,0265,2020_block_count_centroids
ANOKA - 0270,35,35,1.0000000000,31,31,003,0270,2020_block_count_centroids
ANOKA - 0275,34,34,0.1829268293,15,82,003,0275,2020_block_count_centroids
ANOKA - 0275,35,35,0.8170731707,67,82,003,0275,2020_block_count_centroids
ANOKA - 0280,34,34,0.9833333333,59,60,003,0280,2020_block_count_centroids
ANOKA - 0280,39,39,0.0166666667,1,60,003,0280,2020_block_count_centroids
ANOKA - 0285,35,35,1.0000000000,44,44,003,0285,2020_block_count_centroids
ANOKA - 0290,35,35,1.0000000000,43,43,003,0290,2020_block_count_centroids
ANOKA - 0292,35,35,1.0000000000,28,28,003,0292,2020_block_count_centroids
ANOKA - 0295,27,27,0.0303030303,2,66,003,0295,2020_block_count_centroids
ANOKA - 0295,31,31,0.9696969697,64,66,003,0295,2020_block_count_centroids
ANOKA - 0300,31,31,1.0000000000,98,98,003,0300,2020_block_count_centroids
ANOKA - 0301,31,31,1.0000000000,47,47,003,0301,2020_block_count_centroids
ANOKA - 0305,39,39,1.0000000000,39,39,003,0305,2020_block_count_centroids
ANOKA - 0310,39,39,1.0000000000,41,41,003,0310,2020_block_count_centroids
ANOKA - 0315,39,39,1.0000000000,47,47,003,0315,2020_block_count_centroids
ANOKA - 0320,39,39,1.0000000000,41,41,003,0320,2020_block_count_centroids
ANOKA - 0330,39,39,1.0000000000,48,48,003,0330,2020_block_count_centroids
ANOKA - 0335,39,39,1.0000000000,28,28,003,0335,2020_block_count_centroids
ANOKA - 0340,39,39,1.0000000000,38,38,003,0340,2020_block_count_centroids
ANOKA - 0345,39,39,1.0000000000,29,29,003,0345,2020_block_count_centroids
ANOKA - 0350,34,34,0.0227272727,2,88,003,0350,2020_block_count_centroids
ANOKA - 0350,39,39,0.9772727273,86,88,003,0350,2020_block_count_centroids
ANOKA - 0355,39,39,1.0000000000,45,45,003,0355,2020_block_count_centroids
ANOKA - 0360,39,39,1.0000000000,33,33,003,0360,2020_block_count_centroids
ANOKA - 0365,39,39,1.0000000000,72,72,003,0365,2020_block_count_centroids
ANOKA - 0370,31,31,1.0000000000,43,43,003,0370,2020_block_count_centroids
ANOKA - 0375,31,31,0.2812500000,9,32,003,0375,2020_block_count_centroids
ANOKA - 0375,32,32,0.7187500000,23,32,003,0375,2020_block_count_centroids
ANOKA - 0377,31,31,1.0000000000,35,35,003,0377,2020_block_count_centroids
ANOKA - 0378,31,31,0.6140350877,35,57,003,0378,2020_block_count_centroids
ANOKA - 0378,32,32,0.3859649123,22,57,003,0378,2020_block_count_centroids
ANOKA - 0379,31,31,0.0200000000,1,50,003,0379,2020_block_count_centroids
ANOKA - 0379,32,32,0.9800000000,49,50,003,0379,2020_block_count_centroids
ANOKA - 0380,39,39,1.0000000000,12,12,003,0380,2020_block_count_centroids
ANOKA - 0381,32,32,1.0000000000,54,54,003,0381,2020_block_count_centroids
ANOKA - 0385,32,32,1.0000000000,35,35,003,0385,2020_block_count_centroids
ANOKA - 0390,36,36,1.0000000000,39,39,003,0390,2020_block_count_centroids
ANOKA - 0395,32,32,0.0092592593,1,108,003,0395,2020_block_count_centroids
ANOKA - 0395,36,36,0.9907407407,107,108,003,0395,2020_block_count_centroids
ANOKA - 0396,36,36,1.0000000000,36,36,003,0396,2020_block_count_centroids
ANOKA - 0397,36,36,1.0000000000,129,129,003,0397,2020_block_count_centroids
ANOKA - 0400,31,31,0.9925373134,133,134,003,0400,2020_block_count_centroids
ANOKA - 0400,32,32,0.0074626866,1,134,003,0400,2020_block_count_centroids
ANOKA - 0405,31,31,1.0000000000,128,128,003,0405,2020_block_count_centroids
ANOKA - 0406,30,30,0.7333333333,55,75,003,0406,2020_block_count_centroids
ANOKA - 0406,31,31,0.2666666667,20,75,003,0406,2020_block_count_centroids
ANOKA - 0410,31,31,1.0000000000,121,121,003,0410,2020_block_count_centroids
ANOKA - 0411,31,31,0.9903846154,103,104,003,0411,2020_block_count_centroids
ANOKA - 0411,35,35,0.0096153846,1,104,003,0411,2020_block_count_centroids
ANOKA - 0415,31,31,1.0000000000,98,98,003,0415,2020_block_count_centroids
ANOKA - 0420,31,31,1.0000000000,64,64,003,0420,2020_block_count_centroids
ANOKA - 0421,31,31,1.0000000000,67,67,003,0421,2020_block_count_centroids
ANOKA - 0425,27,27,0.9736842105,111,114,003,0425,2020_block_count_centroids
ANOKA - 0425,30,30,0.0263157895,3,114,003,0425,2020_block_count_centroids
ANOKA - 0430,39,39,1.0000000000,31,31,003,0430,2020_block_count_centroids
ANOKA - 0435,39,39,1.0000000000,58,58,003,0435,2020_block_count_centroids
ANOKA - 0440,39,39,1.0000000000,39,39,003,0440,2020_block_count_centroids
ANOKA - 0445,35,35,1.0000000000,20,20,003,0445,2020_block_count_centroids
BECKER - 0005,4,4,1.0000000000,42,42,005,0005,2020_block_count_centroids
BECKER - 0010,4,4,1.0000000000,32,32,005,0010,2020_block_count_centroids
BECKER - 0015,4,4,1.0000000000,91,91,005,0015,2020_block_count_centroids
BECKER - 0020,4,4,0.0202020202,2,99,005,0020,2020_block_count_centroids
BECKER - 0020,5,5,0.9797979798,97,99,005,0020,2020_block_count_centroids
BECKER - 0025,2,2,1.0000000000,27,27,005,0025,2020_block_count_centroids
BECKER - 0030,2,2,1.0000000000,47,47,005,0030,2020_block_count_centroids
BECKER - 0035,5,5,1.0000000000,35,35,005,0035,2020_block_count_centroids
BECKER - 0040,4,4,1.0000000000,67,67,005,0040,2020_block_count_centroids
BECKER - 0045,4,4,1.0000000000,51,51,005,0045,2020_block_count_centroids
BECKER - 0050,4,4,1.0000000000,145,145,005,0050,2020_block_count_centroids
BECKER - 0055,4,4,1.0000000000,76,76,005,0055,2020_block_count_centroids
BECKER - 0060,4,4,1.0000000000,59,59,005,0060,2020_block_count_centroids
BECKER - 0065,4,4,1.0000000000,56,56,005,0065,2020_block_count_centroids
BECKER - 0075,4,4,1.0000000000,70,70,005,0075,2020_block_count_centroids
BECKER - 0082,2,2,1.0000000000,41,41,005,0082,2020_block_count_centroids
BECKER - 0085,5,5,1.0000000000,63,63,005,0085,2020_block_count_centroids
BECKER - 0090,5,5,1.0000000000,34,34,005,0090,2020_block_count_centroids
BECKER - 0095,2,2,1.0000000000,31,31,005,0095,2020_block_count_centroids
BECKER - 0100,5,5,1.0000000000,64,64,005,0100,2020_block_count_centroids
BECKER - 0105,5,5,1.0000000000,44,44,005,0105,2020_block_count_centroids
BECKER - 0110,4,4,1.0000000000,63,63,005,0110,2020_block_count_centroids
BECKER - 0115,5,5,1.0000000000,89,89,005,0115,2020_block_count_centroids
BECKER - 0120,5,5,1.0000000000,40,40,005,0120,2020_block_count_centroids
BECKER - 0125,4,4,1.0000000000,74,74,005,0125,2020_block_count_centroids
BECKER - 0130,4,4,1.0000000000,39,39,005,0130,2020_block_count_centroids
BECKER - 0135,4,4,1.0000000000,49,49,005,0135,2020_block_count_centroids
BECKER - 0140,4,4,1.0000000000,108,108,005,0140,2020_block_count_centroids
BECKER - 0145,2,2,1.0000000000,28,28,005,0145,2020_block_count_centroids
BECKER - 0150,2,2,1.0000000000,14,14,005,0150,2020_block_count_centroids
BECKER - 0155,5,5,1.0000000000,50,50,005,0155,2020_block_count_centroids
BECKER - 0160,2,2,1.0000000000,43,43,005,0160,2020_block_count_centroids
BECKER - 0165,2,2,1.0000000000,46,46,005,0165,2020_block_count_centroids
BECKER - 0170,4,4,1.0000000000,52,52,005,0170,2020_block_count_centroids
BECKER - 0175,2,2,1.0000000000,80,80,005,0175,2020_block_count_centroids
BECKER - 0180,5,5,1.0000000000,35,35,005,0180,2020_block_count_centroids
BECKER - 0185,5,5,1.0000000000,26,26,005,0185,2020_block_count_centroids
BECKER - 0190,5,5,1.0000000000,25,25,005,0190,2020_block_count_centroids
BECKER - 0195,5,5,1.0000000000,29,29,005,0195,2020_block_count_centroids
BECKER - 0200,2,2,1.0000000000,23,23,005,0200,2020_block_count_centroids
BECKER - 0205,5,5,1.0000000000,46,46,005,0205,2020_block_count_centroids
BECKER - 0210,2,2,1.0000000000,58,58,005,0210,2020_block_count_centroids
BECKER - 0215,5,5,1.0000000000,40,40,005,0215,2020_block_count_centroids
BECKER - 0220,5,5,1.0000000000,35,35,005,0220,2020_block_count_centroids
BECKER - 0225,4,4,1.0000000000,29,29,005,0225,2020_block_count_centroids
BECKER - 0230,2,2,1.0000000000,50,50,005,0230,2020_block_count_centroids
BECKER - 0235,5,5,1.0000000000,5,5,005,0235,2020_block_count_centroids
BECKER - 0240,5,5,1.0000000000,33,33,005,0240,2020_block_count_centroids
BELTRAMI - 0005,2,2,1.0000000000,28,28,007,0005,2020_block_count_centroids
BELTRAMI - 0010,2,2,1.0000000000,9,9,007,0010,2020_block_count_centroids
BELTRAMI - 0015,2,2,1.0000000000,148,148,007,0015,2020_block_count_centroids
BELTRAMI - 0020,2,2,1.0000000000,54,54,007,0020,2020_block_count_centroids
BELTRAMI - 0025,2,2,1.0000000000,72,72,007,0025,2020_block_count_centroids
BELTRAMI - 0030,2,2,1.0000000000,60,60,007,0030,2020_block_count_centroids
BELTRAMI - 0035,2,2,1.0000000000,108,108,007,0035,2020_block_count_centroids
BELTRAMI - 0040,2,2,1.0000000000,104,104,007,0040,2020_block_count_centroids
BELTRAMI - 0045,2,2,1.0000000000,30,30,007,0045,2020_block_count_centroids
BELTRAMI - 0050,2,2,1.0000000000,21,21,007,0050,2020_block_count_centroids
BELTRAMI - 0055,2,2,1.0000000000,50,50,007,0055,2020_block_count_centroids
BELTRAMI - 0060,2,2,1.0000000000,28,28,007,0060,2020_block_count_centroids
BELTRAMI - 0065,2,2,1.0000000000,26,26,007,0065,2020_block_count_centroids
BELTRAMI - 0070,2,2,1.0000000000,29,29,007,0070,2020_block_count_centroids
BELTRAMI - 0075,2,2,1.0000000000,84,84,007,0075,2020_block_count_centroids
BELTRAMI - 0080,2,2,1.0000000000,84,84,007,0080,2020_block_count_centroids
BELTRAMI - 0085,2,2,1.0000000000,6,6,007,0085,2020_block_count_centroids
BELTRAMI - 0090,2,2,1.0000000000,48,48,007,0090,2020_block_count_centroids
BELTRAMI - 0095,2,2,1.0000000000,32,32,007,0095,2020_block_count_centroids
BELTRAMI - 0100,2,2,1.0000000000,23,23,007,0100,2020_block_count_centroids
BELTRAMI - 0105,2,2,1.0000000000,42,42,007,0105,2020_block_count_centroids
BELTRAMI - 0110,2,2,1.0000000000,25,25,007,0110,2020_block_count_centroids
BELTRAMI - 0115,2,2,1.0000000000,20,20,007,0115,2020_block_count_centroids
BELTRAMI - 0120,2,2,1.0000000000,18,18,007,0120,2020_block_count_centroids
BELTRAMI - 0125,2,2,1.0000000000,14,14,007,0125,2020_block_count_centroids
BELTRAMI - 0130,2,2,1.0000000000,57,57,007,0130,2020_block_count_centroids
BELTRAMI - 0135,2,2,1.0000000000,13,13,007,0135,2020_block_count_centroids
BELTRAMI - 0140,2,2,1.0000000000,25,25,007,0140,2020_block_count_centroids
BELTRAMI - 0145,2,2,1.0000000000,31,31,007,0145,2020_block_count_centroids
BELTRAMI - 0150,2,2,1.0000000000,15,15,007,0150,2020_block_count_centroids
BELTRAMI - 0155,2,2,1.0000000000,15,15,007,0155,2020_block_count_centroids
BELTRAMI - 0160,2,2,1.0000000000,33,33,007,0160,2020_block_count_centroids
BELTRAMI - 0165,2,2,1.0000000000,48,48,007,0165,2020_block_count_centroids
BELTRAMI - 0170,2,2,1.0000000000,157,157,007,0170,2020_block_count_centroids
BELTRAMI - 0175,2,2,1.0000000000,11,11,007,0175,2020_block_count_centroids
BELTRAMI - 0180,2,2,1.0000000000,30,30,007,0180,2020_block_count_centroids
BELTRAMI - 0185,2,2,1.0000000000,40,40,007,0185,2020_block_count_centroids
BELTRAMI - 0190,2,2,1.0000000000,24,24,007,0190,2020_block_count_centroids
BELTRAMI - 0195,2,2,1.0000000000,138,138,007,0195,2020_block_count_centroids
BELTRAMI - 0200,2,2,1.0000000000,82,82,007,0200,2020_block_count_centroids
BELTRAMI - 0205,2,2,1.0000000000,23,23,007,0205,2020_block_count_centroids
BELTRAMI - 0210,2,2,1.0000000000,25,25,007,0210,2020_block_count_centroids
BELTRAMI - 0215,2,2,1.0000000000,22,22,007,0215,2020_block_count_centroids
BELTRAMI - 0220,2,2,1.0000000000,19,19,007,0220,2020_block_count_centroids
BELTRAMI - 0225,2,2,1.0000000000,27,27,007,0225,2020_block_count_centroids
BELTRAMI - 0230,2,2,1.0000000000,21,21,007,0230,2020_block_count_centroids
BELTRAMI - 0235,2,2,1.0000000000,38,38,007,0235,2020_block_count_centroids
BELTRAMI - 0240,2,2,1.0000000000,24,24,007,0240,2020_block_count_centroids
BELTRAMI - 0245,2,2,1.0000000000,34,34,007,0245,2020_block_count_centroids
BELTRAMI - 0250,2,2,1.0000000000,39,39,007,0250,2020_block_count_centroids
BELTRAMI - 0255,2,2,1.0000000000,18,18,007,0255,2020_block_count_centroids
BELTRAMI - 0260,2,2,1.0000000000,54,54,007,0260,2020_block_count_centroids
BELTRAMI - 0265,2,2,1.0000000000,8,8,007,0265,2020_block_count_centroids
BELTRAMI - 0270,2,2,1.0000000000,39,39,007,0270,2020_block_count_centroids
BELTRAMI - 0275,2,2,1.0000000000,76,76,007,0275,2020_block_count_centroids
BELTRAMI - 0280,2,2,1.0000000000,105,105,007,0280,2020_block_count_centroids
BELTRAMI - 0285,2,2,1.0000000000,37,37,007,0285,2020_block_count_centroids
BELTRAMI - 0290,2,2,1.0000000000,32,32,007,0290,2020_block_count_centroids
BELTRAMI - 0295,2,2,1.0000000000,24,24,007,0295,2020_block_count_centroids
BELTRAMI - 0300,2,2,1.0000000000,18,18,007,0300,2020_block_count_centroids
BENTON - 0005,10,10,1.0000000000,38,38,009,0005,2020_block_count_centroids
BENTON - 0010,10,10,1.0000000000,50,50,009,0010,2020_block_count_centroids
BENTON - 0015,10,10,1.0000000000,12,12,009,0015,2020_block_count_centroids
BENTON - 0020,10,10,1.0000000000,61,61,009,0020,2020_block_count_centroids
BENTON - 0025,10,10,1.0000000000,47,47,009,0025,2020_block_count_centroids
BENTON - 0030,10,10,1.0000000000,49,49,009,0030,2020_block_count_centroids
BENTON - 0035,10,10,1.0000000000,43,43,009,0035,2020_block_count_centroids
BENTON - 0040,10,10,1.0000000000,81,81,009,0040,2020_block_count_centroids
BENTON - 0045,10,10,0.9803921569,50,51,009,0045,2020_block_count_centroids
BENTON - 0045,14,14,0.0196078431,1,51,009,0045,2020_block_count_centroids
BENTON - 0050,10,10,1.0000000000,72,72,009,0050,2020_block_count_centroids
BENTON - 0055,10,10,0.0070422535,1,142,009,0055,2020_block_count_centroids
BENTON - 0055,13,13,0.1338028169,19,142,009,0055,2020_block_count_centroids
BENTON - 0055,14,14,0.8591549296,122,142,009,0055,2020_block_count_centroids
BENTON - 0060,10,10,1.0000000000,57,57,009,0060,2020_block_count_centroids
BENTON - 0065,10,10,1.0000000000,6,6,009,0065,2020_block_count_centroids
BENTON - 0067,10,10,1.0000000000,1,1,009,0067,2020_block_count_centroids
BENTON - 0070,14,14,1.0000000000,28,28,009,0070,2020_block_count_centroids
BENTON - 0075,14,14,1.0000000000,19,19,009,0075,2020_block_count_centroids
BENTON - 0080,13,13,0.0555555556,3,54,009,0080,2020_block_count_centroids
BENTON - 0080,14,14,0.9444444444,51,54,009,0080,2020_block_count_centroids
BENTON - 0085,14,14,1.0000000000,23,23,009,0085,2020_block_count_centroids
BENTON - 0086,14,14,1.0000000000,3,3,009,0086,2020_block_count_centroids
BENTON - 0090,10,10,1.0000000000,57,57,009,0090,2020_block_count_centroids
BENTON - 0095,13,13,1.0000000000,42,42,009,0095,2020_block_count_centroids
BENTON - 0100,13,13,1.0000000000,85,85,009,0100,2020_block_count_centroids
BENTON - 0105,13,13,0.9777777778,88,90,009,0105,2020_block_count_centroids
BENTON - 0105,14,14,0.0222222222,2,90,009,0105,2020_block_count_centroids
BENTON - 0110,13,13,1.0000000000,44,44,009,0110,2020_block_count_centroids
BENTON - 0111,13,13,1.0000000000,27,27,009,0111,2020_block_count_centroids
BENTON - 0115,13,13,1.0000000000,51,51,009,0115,2020_block_count_centroids
BENTON - 0120,10,10,1.0000000000,85,85,009,0120,2020_block_count_centroids
BIG STONE - 0005,12,12,1.0000000000,74,74,011,0005,2020_block_count_centroids
BIG STONE - 0010,12,12,1.0000000000,34,34,011,0010,2020_block_count_centroids
BIG STONE - 0015,12,12,1.0000000000,48,48,011,0015,2020_block_count_centroids
BIG STONE - 0020,12,12,1.0000000000,13,13,011,0020,2020_block_count_centroids
BIG STONE - 0025,12,12,1.0000000000,50,50,011,0025,2020_block_count_centroids
BIG STONE - 0030,12,12,1.0000000000,48,48,011,0030,2020_block_count_centroids
BIG STONE - 0031,12,12,1.0000000000,29,29,011,0031,2020_block_count_centroids
BIG STONE - 0035,12,12,1.0000000000,31,31,011,0035,2020_block_count_centroids
