county_fips,source_precinct,target_precinct,population,block_count,weight_share
003,000010,000010,2946,66,0.999660671870
003,000010,000015,0,1,0.000339328130
003,000015,000015,3111,46,0.867782426778
003,000015,000050,474,5,0.132217573222
003,000020,000020,3094,34,1.000000000000
003,000025,000025,2283,20,0.595617010175
003,000025,000030,429,5,0.111922775894
003,000025,000035,1121,9,0.292460213932
003,000030,000030,3070,60,1.000000000000
003,000035,000035,3025,24,1.000000000000
003,000040,000025,595,8,0.194698952880
003,000040,000040,2461,30,0.805301047120
003,000045,000045,3146,34,1.000000000000
003,000050,000020,0,2,0.000551419906
003,000050,000050,3625,57,0.999448580094
003,000105,000105,1762,48,1.000000000000
003,000110,000105,0,1,0.000424808836
003,000110,000110,2353,29,0.999575191164
003,000115,000115,2482,57,0.999194847021
003,000115,002905,0,2,0.000805152979
003,000120,000120,1997,42,1.000000000000
003,000125,000125,1967,40,1.000000000000
003,000130,000130,3094,83,1.000000000000
003,000135,000015,0,1,0.000414593698
003,000135,000135,2411,27,0.999585406302
003,000140,000010,27,3,0.014539579968
003,000140,000015,0,2,0.001077005924
003,000140,000140,1828,23,0.984383414109
003,000205,000205,476,20,1.000000000000
003,000305,000310,1961,23,0.825684210526
003,000305,000315,414,11,0.174315789474
003,000310,000310,1238,9,0.383519206939
003,000310,000330,1990,28,0.616480793061
003,000315,000335,2127,49,1.000000000000
003,000320,000305,1681,39,1.000000000000
003,000325,000340,2954,105,0.698015122873
003,000325,000345,1276,46,0.301512287335
003,000325,000425,0,2,0.000472589792
003,000330,000340,0,1,0.000512295082
003,000330,000425,1951,35,0.999487704918
003,000335,000345,2042,47,1.000000000000
003,000340,000425,0,2,0.000925069380
003,000340,000445,2160,34,0.999074930620
003,000405,000320,1923,23,0.829236739974
003,000405,000405,396,6,0.170763260026
003,000410,000315,1596,19,0.739231125521
003,000410,000330,563,8,0.260768874479
003,000415,000315,499,6,0.184609692934
003,000415,000325,2203,38,0.815020347762
003,000415,000330,0,1,0.000369959304
003,000420,000320,270,3,0.107612594659
003,000420,000325,480,3,0.191311279394
003,000420,000405,553,7,0.220406536469
003,000420,000410,1206,12,0.480669589478
003,000425,000340,0,5,0.001686909582
003,000425,000415,2959,37,0.998313090418
003,000430,000340,0,5,0.002253267237
003,000430,000420,2214,30,0.997746732763
003,000435,000415,161,2,0.082100968893
003,000435,000525,1800,18,0.917899031107
003,000440,000420,0,2,0.000432994155
003,000440,000430,3188,27,0.690192682399
003,000440,000435,1429,27,0.309374323447
003,000505,000405,2148,26,0.628621597893
003,000505,000410,1269,19,0.371378402107
003,000510,000505,2760,31,1.000000000000
003,000515,000505,513,8,0.162547528517
003,000515,000510,2643,21,0.837452471483
003,000520,000515,3034,40,1.000000000000
003,000525,000520,3075,37,1.000000000000
003,000530,000520,0,2,0.000332060435
003,000530,000535,3681,26,0.611157230616
003,000530,000540,2340,25,0.388510708949
003,000535,000435,921,7,0.189233614136
003,000535,000525,1108,14,0.227655640025
003,000535,000530,2838,43,0.583110745839
003,000540,000440,2528,26,0.951091045899
003,000540,000540,130,2,0.048908954101
003,000605,000605,3896,54,1.000000000000
003,000705,000425,0,2,0.001019367992
003,000705,000705,1957,28,0.997451580020
003,000705,000710,0,2,0.001019367992
003,000705,002105,0,1,0.000509683996
003,000710,000710,3068,30,0.999348534202
003,000710,002105,0,2,0.000651465798
003,000805,000805,3750,44,1.000000000000
003,000810,000810,2850,41,1.000000000000
003,000815,000815,2604,21,1.000000000000
003,000820,000820,3519,33,0.999148211244
003,000820,002005,0,3,0.000851788756
003,000825,000825,2518,38,1.000000000000
003,000830,000830,1751,30,1.000000000000
003,000835,000810,362,6,0.141793967881
003,000835,000835,2191,36,0.858206032119
003,000840,000840,2428,42,1.000000000000
003,000905,000905,4159,81,1.000000000000
003,001005,001005,3912,66,0.999744441605
003,001005,001015,0,1,0.000255558395
003,001010,001010,3369,38,1.000000000000
003,001015,001015,2928,57,1.000000000000
003,001020,001005,0,1,0.000399042298
003,001020,001020,2505,23,0.999600957702
003,001105,000050,0,1,0.000339673913
003,001105,001105,2943,28,0.999660326087
003,001110,001110,2023,26,1.000000000000
003,001115,001115,3106,30,1.000000000000
003,001120,001120,1901,19,0.882544103993
003,001120,001405,253,4,0.117455896007
003,001125,001020,0,1,0.000327976386
003,001125,001125,3048,40,0.999672023614
003,001205,001205,3000,39,0.997672098437
003,001205,001210,0,1,0.000332557366
003,001205,001320,0,6,0.001995344197
003,001210,001210,3015,26,1.000000000000
003,001215,001215,3165,46,0.999368487528
003,001215,001425,0,2,0.000631512472
003,001220,001220,3418,56,0.998539293018
003,001220,001420,0,3,0.000876424189
003,001220,001425,0,2,0.000584282793
003,001305,001305,2873,21,1.000000000000
003,001310,001310,3255,30,1.000000000000
003,001315,001315,2834,35,1.000000000000
003,001320,001320,3663,48,1.000000000000
003,001405,001405,2828,50,1.000000000000
003,001410,001410,3207,55,1.000000000000
003,001415,001415,2227,45,1.000000000000
003,001420,001410,769,14,0.401986408782
003,001420,001420,1144,41,0.598013591218
003,001425,001425,2213,31,0.999548328817
003,001425,001805,0,1,0.000451671183
003,001505,001505,4326,65,1.000000000000
003,001510,001510,3872,65,1.000000000000
003,001515,001510,0,1,0.000278629145
003,001515,001515,3588,76,0.999721370855
003,001605,001605,1883,35,0.806078767123
003,001605,001610,453,8,0.193921232877
003,001610,001610,2056,37,1.000000000000
003,001615,001615,3266,48,1.000000000000
003,001620,000835,0,1,0.000408997955
003,001620,001620,2444,47,0.999591002045
003,001705,001705,2884,46,1.000000000000
003,001710,001710,2218,24,1.000000000000
003,001715,001710,2299,34,0.894900739587
003,001715,001715,270,4,0.105099260413
003,001720,001710,87,2,0.039101123596
003,001720,001715,2138,27,0.960898876404
003,001805,001420,0,1,0.000392464678
003,001805,001805,2531,73,0.993328100471
003,001805,001810,16,9,0.006279434851
003,001810,001810,2707,54,1.000000000000
003,001815,001810,852,21,0.400752587018
003,001815,001815,1274,5,0.599247412982
003,001820,001815,2212,73,1.000000000000
003,001905,001905,2484,58,1.000000000000
003,001910,001905,1039,11,0.354728576306
003,001910,001910,1215,26,0.414817343803
003,001910,001925,675,11,0.230454079891
003,001915,001915,3099,42,1.000000000000
003,001920,001915,512,13,0.166720937805
003,001920,001920,2559,42,0.833279062195
003,001925,001925,1563,22,0.732084309133
003,001925,001930,572,5,0.267915690867
003,001930,001910,985,12,0.358703568827
003,001930,001930,1761,30,0.641296431173
003,002005,002005,958,12,1.000000000000
003,002105,002105,2248,35,1.000000000000
003,002205,002205,1958,49,1.000000000000
003,002210,002205,0,1,0.000216450216
003,002210,002210,4619,46,0.999783549784
003,002215,002205,0,1,0.000430292599
003,002215,002215,2323,37,0.999569707401
003,002220,002215,0,1,0.000257864879
003,002220,002220,3474,50,0.895822588963
003,002220,002225,403,3,0.103919546158
003,002225,002215,0,1,0.000558035714
003,002225,002225,1791,21,0.999441964286
003,002230,002230,3641,74,1.000000000000
003,002235,002235,3190,29,1.000000000000
003,002305,002305,3401,85,1.000000000000
003,002310,002310,1933,52,1.000000000000
003,002405,002405,2892,75,1.000000000000
003,002410,002410,1644,44,1.000000000000
003,002505,002505,2721,46,1.000000000000
003,002510,002510,2271,47,1.000000000000
003,002515,002515,2466,57,1.000000000000
003,002520,002510,163,8,0.110808973487
003,002520,002520,1308,45,0.889191026513
003,002605,002605,3145,41,0.657124947764
003,002605,002610,1291,17,0.269745089845
003,002605,002710,350,8,0.073129962390
003,002610,002610,1489,32,1.000000000000
003,002705,002705,1212,24,0.538188277087
003,002705,002710,1040,19,0.461811722913
003,002710,002605,911,12,0.191587802313
003,002710,002705,1498,30,0.315036803365
003,002710,002710,2346,37,0.493375394322
003,002805,002705,29,6,0.005245071441
003,002805,002710,426,12,0.077048290830
003,002805,002805,3695,69,0.668294447459
003,002805,002815,1379,19,0.249412190269
003,002810,002810,1586,35,0.668352296671
003,002810,002815,131,3,0.055204382638
003,002810,002905,656,6,0.276443320691
003,002905,002905,3303,36,0.999394856278
003,002905,002910,0,2,0.000605143722
003,002910,002610,0,1,0.000316455696
003,002910,002910,3159,40,0.999683544304
003,003005,003005,4402,75,1.000000000000
003,003010,003010,3740,36,1.000000000000
003,003105,003105,1272,14,0.708635097493
003,003105,003110,523,17,0.291364902507
003,003110,003105,2093,42,1.000000000000
003,003115,003110,3095,55,1.000000000000
005,000005,000005,115,42,1.000000000000
005,000010,000010,553,33,0.987500000000
005,000010,000015,7,1,0.012500000000
005,000015,000015,646,88,1.000000000000
005,000020,000020,1649,94,0.995171997586
005,000020,000065,8,1,0.004828002414
005,000025,000025,178,27,1.000000000000
005,000030,000030,304,47,1.000000000000
005,000035,000035,213,33,0.990697674419
005,000035,000190,0,2,0.009302325581
005,000040,000040,1388,66,1.000000000000
005,000045,000045,297,51,1.000000000000
005,000050,000050,1218,43,1.000000000000
005,000051,000050,735,58,0.835227272727
005,000051,000055,140,2,0.159090909091
005,000051,000075,0,5,0.005681818182
005,000052,000052,0,1,1.000000000000
005,000055,000050,0,2,0.000562429696
005,000055,000055,3176,112,0.893138357705
005,000055,000075,378,18,0.106299212598
005,000065,000050,1,1,0.000336134454
005,000065,000055,78,5,0.026218487395
005,000065,000065,2631,58,0.884369747899
005,000065,000075,264,7,0.088739495798
005,000065,000140,0,1,0.000336134454
005,000075,000055,0,2,0.000598265031
005,000075,000065,737,22,0.220460664074
005,000075,000075,2604,80,0.778941070894
005,000082,000082,186,40,0.994652406417
005,000082,000210,0,1,0.005347593583
005,000085,000085,1717,63,1.000000000000
005,000090,000090,403,34,1.000000000000
005,000095,000095,172,30,0.994219653179
005,000095,000160,0,1,0.005780346821
005,000100,000020,4,1,0.002996254682
005,000100,000100,1331,65,0.997003745318
005,000105,000105,348,44,1.000000000000
005,000110,000110,212,63,1.000000000000
005,000115,000115,682,89,1.000000000000
005,000120,000120,543,40,1.000000000000
005,000125,000015,0,1,0.000578034682
005,000125,000125,1729,74,0.999421965318
005,000130,000130,728,38,1.000000000000
005,000135,000045,0,1,0.001818181818
005,000135,000135,549,50,0.998181818182
005,000140,000055,9,2,0.005047672462
005,000140,000065,74,1,0.041503084689
005,000140,000140,1700,96,0.953449242849
005,000145,000145,477,28,1.000000000000
005,000150,000150,204,13,0.980769230769
005,000150,000230,4,1,0.019230769231
005,000155,000155,885,50,1.000000000000
005,000160,000095,0,1,0.003030303030
005,000160,000160,329,41,0.996969696970
005,000165,000165,118,46,1.000000000000
005,000170,000170,651,52,1.000000000000
005,000175,000082,0,3,0.012765957447
005,000175,000175,232,77,0.987234042553
005,000180,000180,639,35,1.000000000000
005,000185,000185,178,26,1.000000000000
005,000190,000190,288,25,1.000000000000
005,000195,000195,512,29,1.000000000000
005,000200,000165,0,1,0.009615384615
005,000200,000200,103,22,0.990384615385
005,000205,000090,0,1,0.002457002457
005,000205,000205,406,44,0.997542997543
005,000210,000175,0,1,0.001858736059
005,000210,000210,537,57,0.998141263941
005,000215,000115,0,1,0.002008032129
005,000215,000215,496,38,0.995983935743
005,000215,000240,0,1,0.002008032129
005,000220,000160,0,1,0.004784688995
005,000220,000220,208,35,0.995215311005
005,000225,000225,101,29,1.000000000000
005,000230,000230,765,50,1.000000000000
005,000235,000235,69,8,0.971830985915
005,000235,000240,2,1,0.028169014085
005,000240,000240,272,30,1.000000000000
007,000005,000005,195,27,0.984848484848
007,000005,000150,0,1,0.005050505051
007,000005,000195,0,2,0.010101010101
007,000010,000010,43,9,0.914893617021
007,000010,000200,4,2,0.085106382979
007,000015,000015,2882,112,0.999653139091
007,000015,000035,0,1,0.000346860909
007,000020,000020,2656,82,0.945532217871
007,000020,000035,153,7,0.054467782129
007,000025,000025,2794,75,0.998927422238
007,000025,000030,0,1,0.000357525921
007,000025,000075,0,2,0.000715051841
007,000030,000020,477,3,0.190039840637
007,000030,000025,252,2,0.100398406375
007,000030,000030,1781,39,0.709561752988
007,000032,000030,346,10,0.994252873563
007,000032,000170,0,2,0.005747126437
007,000035,000015,7,3,0.002356902357
007,000035,000035,2962,122,0.997306397306
007,000035,000040,0,1,0.000336700337
007,000040,000015,0,1,0.000318167356
007,000040,000040,3142,113,0.999681832644
007,000045,000045,98,30,1.000000000000
007,000050,000050,103,20,0.990384615385
007,000050,000245,0,1,0.009615384615
007,000055,000055,841,49,0.995266272189
007,000055,000240,4,1,0.004733727811
007,000060,000060,306,28,0.996742671010
007,000060,000130,0,1,0.003257328990
007,000065,000065,202,26,1.000000000000
007,000070,000070,227,24,0.986956521739
007,000070,000095,0,1,0.004347826087
007,000070,000165,0,1,0.004347826087
007,000070,000260,0,1,0.004347826087
007,000075,000025,0,1,0.000496277916
007,000075,000075,2007,74,0.996029776675
007,000075,000295,7,2,0.003473945409
007,000080,000080,1530,82,0.995445673390
007,000080,000250,7,1,0.004554326610
007,000085,000085,18,8,1.000000000000
007,000090,000090,2388,44,0.982311805841
007,000090,000295,43,2,0.017688194159
007,000095,000095,360,32,1.000000000000
007,000100,000100,19,23,1.000000000000
007,000105,000055,80,4,0.130718954248
007,000105,000105,532,39,0.869281045752
007,000110,000110,209,24,1.000000000000
007,000115,000115,271,20,1.000000000000
007,000120,000120,258,20,1.000000000000
007,000125,000125,126,14,0.992125984252
007,000125,000280,0,1,0.007874015748
007,000130,000130,602,55,1.000000000000
007,000135,000135,208,13,1.000000000000
007,000140,000100,0,1,0.023809523810
007,000140,000140,41,24,0.976190476190
007,000145,000145,746,33,1.000000000000
007,000150,000150,113,16,1.000000000000
007,000155,000155,22,16,1.000000000000
007,000160,000160,268,34,0.985294117647
007,000160,000235,4,2,0.014705882353
007,000165,000165,279,48,1.000000000000
007,000170,000025,0,1,0.000220458554
007,000170,000030,790,26,0.174162257496
007,000170,000170,3745,91,0.825617283951
007,000172,000025,0,3,0.500000000000
007,000172,000170,0,3,0.500000000000
007,000175,000175,47,11,1.000000000000
007,000180,000180,935,52,1.000000000000
007,000185,000185,745,42,1.000000000000
007,000190,000190,79,23,1.000000000000
007,000195,000195,2407,88,1.000000000000
007,000200,000175,0,2,0.001421464108
007,000200,000190,2,1,0.001421464108
007,000200,000200,1403,70,0.997157071784
007,000202,000202,688,40,1.000000000000
007,000205,000205,225,23,1.000000000000
007,000210,000210,187,23,1.000000000000
007,000215,000215,32,22,1.000000000000
007,000220,000220,73,19,1.000000000000
007,000225,000225,48,27,1.000000000000
007,000230,000230,24,21,1.000000000000
007,000235,000235,228,35,1.000000000000
007,000240,000240,263,22,1.000000000000
007,000245,000235,0,1,0.008771929825
007,000245,000245,113,33,0.991228070175
007,000250,000250,1023,38,1.000000000000
007,000255,000255,186,18,1.000000000000
007,000260,000260,1299,53,1.000000000000
007,000265,000265,88,5,1.000000000000
007,000270,000080,0,3,0.002439024390
007,000270,000170,0,1,0.000813008130
007,000270,000270,1226,41,0.996747967480
007,000275,000180,0,1,0.025641025641
007,000275,000275,38,156,0.974358974359
007,000280,000280,27,19,1.000000000000
007,000285,000285,251,37,1.000000000000
007,000290,000290,95,32,1.000000000000
007,000295,000075,0,1,0.003787878788
007,000295,000295,263,26,0.996212121212
007,000300,000300,83,17,1.000000000000
009,000005,000005,829,37,1.000000000000
009,000010,000010,2711,58,1.000000000000
009,000015,000015,226,13,1.000000000000
009,000020,000010,8,1,0.009422850412
009,000020,000020,841,50,0.990577149588
009,000025,000025,790,47,1.000000000000
009,000030,000030,587,49,1.000000000000
009,000035,000035,756,43,1.000000000000
009,000040,000040,1012,80,0.998027613412
009,000040,000067,0,2,0.001972386588
009,000045,000045,865,51,1.000000000000
009,000050,000050,976,78,1.000000000000
009,000055,000055,1505,92,0.998010610080
009,000055,000112,0,2,0.001326259947
009,000055,000115,0,1,0.000663129973
009,000056,000056,9,1,1.000000000000
009,000060,000060,1975,53,1.000000000000
009,000067,000067,4,4,1.000000000000
009,000070,000070,2566,49,1.000000000000
009,000080,000080,2254,66,1.000000000000
009,000085,000085,2276,40,0.999560825648
009,000085,000105,0,1,0.000439174352
009,000090,000020,0,2,0.001568627451
009,000090,000090,1273,57,0.998431372549
009,000095,000095,2131,44,1.000000000000
009,000100,000100,2381,87,1.000000000000
009,000105,000105,2171,68,1.000000000000
009,000110,000110,2751,36,1.000000000000
009,000111,000111,2647,35,1.000000000000
009,000112,000112,3383,40,0.864775051125
009,000112,000115,529,1,0.135224948875
009,000113,000113,0,2,1.000000000000
009,000115,000056,0,1,0.001912045889
009,000115,000112,0,1,0.001912045889
009,000115,000115,521,39,0.996175908222
009,000120,000120,3402,85,1.000000000000
011,000005,000005,158,74,1.000000000000
011,000010,000010,107,35,1.000000000000
011,000015,000015,89,48,1.000000000000
011,000020,000020,16,13,1.000000000000
011,000025,000025,290,49,0.993150684932
011,000025,000084,0,2,0.006849315068
011,000030,000030,131,48,1.000000000000
011,000031,000031,216,29,1.000000000000
011,000035,000010,15,1,0.038860103627
011,000035,000035,371,30,0.961139896373
011,000040,000040,26,11,1.000000000000
011,000045,000045,118,34,1.000000000000
011,000050,000050,529,57,1.000000000000
011,000055,000055,167,41,1.000000000000
011,000056,000056,24,12,1.000000000000
011,000060,000060,82,27,1.000000000000
011,000065,000065,85,39,1.000000000000
011,000070,000070,103,21,1.000000000000
011,000075,000075,140,41,1.000000000000
011,000080,000080,681,31,0.536220472441
011,000080,000084,589,12,0.463779527559
011,000085,000080,299,49,0.398135818908
011,000085,000082,452,23,0.601864181092
011,000086,000086,90,20,1.000000000000
011,000090,000090,69,32,1.000000000000
011,000095,000095,276,58,1.000000000000
011,000100,000100,43,32,1.000000000000
013,000005,000005,530,24,1.000000000000
013,000010,000010,376,37,1.000000000000
013,000015,000015,298,45,1.000000000000
013,000020,000020,255,50,1.000000000000
013,000025,000025,181,59,1.000000000000
013,000030,000030,226,51,1.000000000000
013,000035,000035,1146,65,0.997389033943
013,000035,000195,0,2,0.001740644038
013,000035,000225,0,1,0.000870322019
013,000040,000040,3268,56,0.999694096054
013,000040,000180,0,1,0.000305903946
013,000045,000045,838,80,0.992890995261
013,000045,000065,6,4,0.007109004739
013,000050,000050,550,23,0.982142857143
013,000050,000085,10,2,0.017857142857
013,000055,000055,679,48,0.997063142438
013,000055,000095,0,2,0.002936857562
013,000060,000060,501,89,0.934701492537
013,000060,000062,33,16,0.061567164179
013,000060,000065,0,2,0.003731343284
013,000065,000062,0,1,0.000393700787
013,000065,000065,2539,93,0.999606299213
013,000070,000040,10,4,0.012987012987
013,000070,000070,749,96,0.972727272727
013,000070,000095,11,3,0.014285714286
013,000075,000075,946,51,1.000000000000
013,000080,000080,205,64,1.000000000000
013,000085,000085,294,74,1.000000000000
013,000090,000090,424,74,1.000000000000
013,000095,000095,1247,45,1.000000000000
013,000100,000175,1368,46,1.000000000000
013,000105,000175,492,22,1.000000000000
013,000106,000170,1471,28,1.000000000000
013,000110,000170,576,10,1.000000000000
013,000115,000140,431,5,1.000000000000
013,000120,000140,1020,5,0.318650421743
013,000120,000145,2181,1,0.681349578257
013,000125,000145,9,2,0.004356243950
013,000125,000150,793,18,0.383833494676
013,000125,000155,1264,1,0.611810261375
013,000130,000140,2073,24,0.999517839923
013,000130,000145,0,1,0.000482160077
013,000135,000100,378,11,0.066926345609
013,000135,000130,3682,29,0.651912181303
013,000135,000135,1588,30,0.281161473088
013,000140,000160,883,20,0.304903314917
013,000140,000165,2013,35,0.695096685083
013,000142,000106,671,5,0.260380287156
013,000142,000150,1326,10,0.514551804424
013,000142,000155,504,1,0.195576251455
013,000142,000160,76,2,0.029491656965
013,000145,000100,775,3,0.209459459459
013,000145,000150,1199,3,0.324054054054
013,000145,000155,1726,6,0.466486486486
013,000150,000100,1641,26,1.000000000000
013,000155,000106,952,15,0.449692961738
013,000155,000160,1165,24,0.550307038262
013,000160,000105,2389,27,0.682766504716
013,000160,000106,1110,27,0.317233495284
013,000165,000105,758,13,0.115390470391
013,000165,000106,334,13,0.050844877455
013,000165,000110,1207,23,0.183741817628
013,000165,000120,3226,66,0.491094534937
013,000165,000160,1043,21,0.158776069417
013,000165,000185,0,1,0.000152230172
013,000170,000115,2797,39,0.814264919942
013,000170,000120,0,1,0.000291120815
013,000170,000125,635,70,0.184861717613
013,000170,000175,0,2,0.000582241630
013,000175,000075,9,1,0.016274864376
013,000175,000115,348,24,0.629294755877
013,000175,000125,196,7,0.354430379747
013,000195,000115,4,6,0.018779342723
013,000195,000180,206,29,0.967136150235
013,000195,000185,0,3,0.014084507042
013,000197,000040,0,1,0.000620347395
013,000197,000100,0,1,0.000620347395
013,000197,000110,12,1,0.007444168734
013,000197,000120,8,1,0.004962779156
013,000197,000140,0,1,0.000620347395
013,000197,000185,109,26,0.067617866005
013,000197,000190,519,19,0.321960297767
013,000197,000195,960,50,0.595533498759
013,000197,000245,0,1,0.000620347395
013,000200,000200,1710,66,1.000000000000
013,000205,000205,285,52,1.000000000000
013,000210,000210,321,69,1.000000000000
013,000212,000212,5,3,1.000000000000
013,000215,000215,229,17,1.000000000000
013,000220,000220,195,84,1.000000000000
013,000225,000035,0,1,0.000950570342
013,000225,000225,1051,72,0.999049429658
013,000230,000230,750,22,1.000000000000
013,000235,000005,5,1,0.019920318725
013,000235,000235,246,63,0.980079681275
013,000240,000240,288,4,1.000000000000
013,000245,000175,0,1,0.000632111252
013,000245,000245,1581,99,0.999367888748
013,000250,000250,244,59,1.000000000000
013,000255,000255,328,22,1.000000000000
013,000260,000235,0,1,0.003984063745
013,000260,000260,250,65,0.996015936255
015,000005,000005,311,53,1.000000000000
015,000010,000010,221,46,1.000000000000
015,000015,000015,262,44,1.000000000000
015,000020,000020,36,12,1.000000000000
015,000025,000025,378,28,1.000000000000
015,000030,000030,856,49,1.000000000000
015,000035,000035,214,59,1.000000000000
015,000040,000040,70,14,1.000000000000
015,000045,000045,382,25,1.000000000000
015,000050,000050,495,79,1.000000000000
015,000055,000055,336,33,1.000000000000
015,000060,000060,271,47,1.000000000000
015,000065,000065,291,46,1.000000000000
015,000070,000070,691,64,1.000000000000
015,000075,000075,180,46,1.000000000000
015,000080,000080,1547,67,0.928571428571
015,000080,000085,119,5,0.071428571429
015,000085,000080,177,11,0.102193995381
015,000085,000085,1150,51,0.663972286374
015,000085,000110,405,25,0.233833718245
015,000090,000080,18,2,0.010471204188
015,000090,000085,345,14,0.200698080279
015,000090,000090,1057,41,0.614892379290
015,000090,000095,299,10,0.173938336242
015,000095,000070,0,2,0.001208459215
015,000095,000080,34,5,0.020543806647
015,000095,000090,179,13,0.108157099698
015,000095,000095,1440,72,0.870090634441
015,000100,000100,1222,29,0.573439699672
015,000100,000105,909,11,0.426560300328
015,000105,000085,114,3,0.068304373877
015,000105,000090,552,17,0.330736968244
015,000105,000100,279,6,0.167165967645
015,000105,000105,724,19,0.433792690234
015,000110,000085,31,1,0.018652226233
015,000110,000105,80,2,0.048134777377
015,000110,000110,1349,33,0.811672683514
015,000110,000115,202,5,0.121540312876
015,000115,000100,265,6,0.140360169492
015,000115,000105,50,1,0.026483050847
015,000115,000110,11,2,0.005826271186
015,000115,000115,1562,18,0.827330508475
015,000120,000120,268,55,1.000000000000
015,000125,000125,132,28,0.578947368421
015,000125,000127,96,29,0.421052631579
015,000130,000070,0,3,0.008547008547
015,000130,000130,348,49,0.991452991453
015,000135,000135,1522,74,1.000000000000
015,000140,000140,1930,70,1.000000000000
015,000145,000145,1057,60,1.000000000000
015,000150,000145,970,54,1.000000000000
015,000155,000155,301,32,1.000000000000
015,000160,000160,174,61,1.000000000000
017,000005,000005,400,19,1.000000000000
017,000010,000010,150,30,1.000000000000
017,000015,000015,620,25,1.000000000000
017,000020,000020,1089,72,0.991803278689
017,000020,000115,9,1,0.008196721311
017,000025,000025,138,12,1.000000000000
017,000030,000030,985,63,1.000000000000
017,000035,000035,948,55,1.000000000000
017,000040,000040,2305,57,1.000000000000
017,000045,000045,2355,85,0.999575551783
017,000045,000060,0,1,0.000424448217
017,000050,000050,2614,79,1.000000000000
017,000055,000055,2591,69,1.000000000000
017,000060,000060,1902,71,1.000000000000
017,000065,000060,0,2,0.002490660025
017,000065,000065,801,20,0.997509339975
017,000068,000068,140,46,1.000000000000
017,000070,000070,171,22,1.000000000000
017,000075,000075,240,24,1.000000000000
017,000080,000080,531,38,1.000000000000
017,000085,000085,209,38,1.000000000000
017,000090,000090,304,39,1.000000000000
017,000095,000095,166,15,1.000000000000
017,000100,000100,207,26,1.000000000000
017,000105,000105,553,51,1.000000000000
017,000110,000110,2789,65,1.000000000000
017,000115,000115,988,56,1.000000000000
017,000118,000118,41,20,1.000000000000
017,000120,000120,977,34,1.000000000000
017,000125,000125,304,31,1.000000000000
017,000130,000130,460,34,1.000000000000
017,000135,000135,987,48,0.996969696970
017,000135,000170,0,3,0.003030303030
017,000140,000140,614,21,0.998373983740
017,000140,000170,0,1,0.001626016260
017,000145,000145,448,33,1.000000000000
017,000150,000150,413,34,1.000000000000
017,000155,000155,161,15,1.000000000000
017,000165,000165,5465,134,0.999085923218
017,000165,000170,0,5,0.000914076782
017,000170,000165,0,4,0.001907486886
017,000170,000170,2093,117,0.998092513114
017,000175,000175,428,13,1.000000000000
017,000180,000180,443,26,1.000000000000
017,000185,000185,168,21,1.000000000000
019,000005,000005,753,77,1.000000000000
019,000010,000010,924,71,1.000000000000
019,000015,000015,5241,66,1.000000000000
019,000020,000020,2885,46,1.000000000000
019,000025,000030,3348,53,1.000000000000
