county,office,district,party,candidate,votes
Faribault,Governor,,CP,,4
Faribault,Governor,,DFL,Roger Moe,1209
Faribault,Governor,,GP,,58
Faribault,Governor,,I,,19
Faribault,Governor,,IND,Tim Penny,3689
Faribault,Governor,,R,Tim Pawlenty,2626
Faribault,Governor,,SWP,,9
Faribault,Governor,,WI,WRITE-IN,3
Faribault,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3258
Faribault,Secretary of State,,GP,,89
Faribault,Secretary of State,,IND,,430
Faribault,Secretary of State,,R,Mary Kiffmeyer,3726
Faribault,Secretary of State,,WI,WRITE-IN,3
Faribault,State Auditor,,DFL,Carol Johnson,3129
Faribault,State Auditor,,GP,,215
Faribault,State Auditor,,IND,,820
Faribault,State Auditor,,R,Patricia Anderson Awada,3134
Faribault,State Auditor,,WI,WRITE-IN,5
Faribault,U.S. Senate,,CP,,6
Faribault,U.S. Senate,,DFL,Walter Mondale,3627
Faribault,U.S. Senate,,GP,,18
Faribault,U.S. Senate,,IND,Jim Moore,223
Faribault,U.S. Senate,,R,Norm Coleman,3734
Faribault,U.S. Senate,,WI,WRITE-IN,5
Fillmore,Attorney General,,DFL,Mike Hatch,4610
Fillmore,Attorney General,,IND,,573
Fillmore,Attorney General,,R,Tom Kelly,3806
Fillmore,Attorney General,,WI,WRITE-IN,12
Fillmore,Governor,,CP,,12
Fillmore,Governor,,DFL,Roger Moe,1733
Fillmore,Governor,,GP,,101
Fillmore,Governor,,I,,20
Fillmore,Governor,,IND,Tim Penny,4432
Fillmore,Governor,,R,Tim Pawlenty,2959
Fillmore,Governor,,SWP,,8
Fillmore,Governor,,WI,WRITE-IN,7
Fillmore,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",4190
Fillmore,Secretary of State,,GP,,166
Fillmore,Secretary of State,,IND,,575
Fillmore,Secretary of State,,R,Mary Kiffmeyer,4157
Fillmore,Secretary of State,,WI,WRITE-IN,2
Fillmore,State Auditor,,DFL,Carol Johnson,3892
Fillmore,State Auditor,,GP,,229
Fillmore,State Auditor,,IND,,913
Fillmore,State Auditor,,R,Patricia Anderson Awada,3790
Fillmore,State Auditor,,WI,WRITE-IN,4
Fillmore,U.S. Senate,,CP,,11
Fillmore,U.S. Senate,,DFL,Walter Mondale,4908
Fillmore,U.S. Senate,,GP,,37
Fillmore,U.S. Senate,,IND,Jim Moore,299
Fillmore,U.S. Senate,,R,Norm Coleman,4088
Fillmore,U.S. Senate,,WI,WRITE-IN,5
Freeborn,Attorney General,,DFL,Mike Hatch,8498
Freeborn,Attorney General,,IND,,862
Freeborn,Attorney General,,R,Tom Kelly,5842
Freeborn,Attorney General,,WI,WRITE-IN,33
Freeborn,Governor,,CP,,9
Freeborn,Governor,,DFL,Roger Moe,2827
Freeborn,Governor,,GP,,146
Freeborn,Governor,,I,,33
Freeborn,Governor,,IND,Tim Penny,8189
Freeborn,Governor,,R,Tim Pawlenty,4530
Freeborn,Governor,,SWP,,17
Freeborn,Governor,,WI,WRITE-IN,5
Freeborn,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",7900
Freeborn,Secretary of State,,GP,,214
Freeborn,Secretary of State,,IND,,980
Freeborn,Secretary of State,,R,Mary Kiffmeyer,5845
Freeborn,Secretary of State,,WI,WRITE-IN,10
Freeborn,State Auditor,,DFL,Carol Johnson,6929
Freeborn,State Auditor,,GP,,415
Freeborn,State Auditor,,IND,,2068
Freeborn,State Auditor,,R,Patricia Anderson Awada,5670
Freeborn,State Auditor,,WI,WRITE-IN,7
Freeborn,U.S. Senate,,CP,,25
Freeborn,U.S. Senate,,DFL,Walter Mondale,8418
Freeborn,U.S. Senate,,GP,,46
Freeborn,U.S. Senate,,IND,Jim Moore,516
Freeborn,U.S. Senate,,R,Norm Coleman,6542
Freeborn,U.S. Senate,,WI,WRITE-IN,93
Goodhue,Attorney General,,DFL,Mike Hatch,10557
Goodhue,Attorney General,,IND,,932
Goodhue,Attorney General,,R,Tom Kelly,8695
Goodhue,Attorney General,,WI,WRITE-IN,21
Goodhue,Governor,,CP,,19
Goodhue,Governor,,DFL,Roger Moe,5229
Goodhue,Governor,,GP,,283
Goodhue,Governor,,I,,64
Goodhue,Governor,,IND,Tim Penny,6260
Goodhue,Governor,,R,Tim Pawlenty,8749
Goodhue,Governor,,SWP,,16
Goodhue,Governor,,WI,WRITE-IN,10
Goodhue,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",8416
Goodhue,Secretary of State,,GP,,380
Goodhue,Secretary of State,,IND,,1135
Goodhue,Secretary of State,,R,Mary Kiffmeyer,10316
Goodhue,Secretary of State,,WI,WRITE-IN,8
Goodhue,State Auditor,,DFL,Carol Johnson,8145
Goodhue,State Auditor,,GP,,546
Goodhue,State Auditor,,IND,,1974
Goodhue,State Auditor,,R,Patricia Anderson Awada,9219
Goodhue,State Auditor,,WI,WRITE-IN,16
Goodhue,U.S. Senate,,CP,,22
Goodhue,U.S. Senate,,DFL,Walter Mondale,9169
Goodhue,U.S. Senate,,GP,,95
Goodhue,U.S. Senate,,IND,Jim Moore,512
Goodhue,U.S. Senate,,R,Norm Coleman,10791
Goodhue,U.S. Senate,,WI,WRITE-IN,42
Grant,Attorney General,,DFL,Mike Hatch,1817
Grant,Attorney General,,IND,,137
Grant,Attorney General,,R,Tom Kelly,1262
Grant,Attorney General,,WI,WRITE-IN,0
Grant,Governor,,CP,,3
Grant,Governor,,DFL,Roger Moe,1313
Grant,Governor,,GP,,44
Grant,Governor,,I,,21
Grant,Governor,,IND,Tim Penny,434
Grant,Governor,,R,Tim Pawlenty,1464
Grant,Governor,,SWP,,5
Grant,Governor,,WI,WRITE-IN,1
Grant,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1568
Grant,Secretary of State,,GP,,33
Grant,Secretary of State,,IND,,142
Grant,Secretary of State,,R,Mary Kiffmeyer,1479
Grant,Secretary of State,,WI,WRITE-IN,0
Grant,State Auditor,,DFL,Carol Johnson,1493
Grant,State Auditor,,GP,,54
Grant,State Auditor,,IND,,224
Grant,State Auditor,,R,Patricia Anderson Awada,1422
Grant,State Auditor,,WI,WRITE-IN,0
Grant,U.S. Senate,,CP,,6
Grant,U.S. Senate,,DFL,Walter Mondale,1594
Grant,U.S. Senate,,GP,,9
Grant,U.S. Senate,,IND,Jim Moore,100
Grant,U.S. Senate,,R,Norm Coleman,1551
Grant,U.S. Senate,,WI,WRITE-IN,2
Hennepin,Attorney General,,DFL,Mike Hatch,284017
Hennepin,Attorney General,,IND,,22670
Hennepin,Attorney General,,R,Tom Kelly,192488
Hennepin,Attorney General,,WI,WRITE-IN,539
Hennepin,Governor,,CP,,431
Hennepin,Governor,,DFL,Roger Moe,213147
Hennepin,Governor,,GP,,17644
Hennepin,Governor,,I,,2715
Hennepin,Governor,,IND,Tim Penny,71010
Hennepin,Governor,,R,Tim Pawlenty,210140
Hennepin,Governor,,SWP,,605
Hennepin,Governor,,WI,WRITE-IN,286
Hennepin,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",225268
Hennepin,Secretary of State,,GP,,26344
Hennepin,Secretary of State,,IND,,22763
Hennepin,Secretary of State,,R,Mary Kiffmeyer,225236
Hennepin,Secretary of State,,WI,WRITE-IN,269
Hennepin,State Auditor,,DFL,Carol Johnson,220610
Hennepin,State Auditor,,GP,,24662
Hennepin,State Auditor,,IND,,36003
Hennepin,State Auditor,,R,Patricia Anderson Awada,203245
Hennepin,State Auditor,,WI,WRITE-IN,501
Hennepin,U.S. Senate,,CP,,391
Hennepin,U.S. Senate,,DFL,Walter Mondale,268504
Hennepin,U.S. Senate,,GP,,2780
Hennepin,U.S. Senate,,IND,Jim Moore,7711
Hennepin,U.S. Senate,,R,Norm Coleman,233779
Hennepin,U.S. Senate,,WI,WRITE-IN,376
Houston,Attorney General,,DFL,Mike Hatch,3744
Houston,Attorney General,,IND,,506
Houston,Attorney General,,R,Tom Kelly,4103
Houston,Attorney General,,WI,WRITE-IN,6
Houston,Governor,,CP,,14
Houston,Governor,,DFL,Roger Moe,2007
Houston,Governor,,GP,,100
Houston,Governor,,I,,35
Houston,Governor,,IND,Tim Penny,3060
Houston,Governor,,R,Tim Pawlenty,3358
Houston,Governor,,SWP,,23
Houston,Governor,,WI,WRITE-IN,3
Houston,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3807
Houston,Secretary of State,,GP,,230
Houston,Secretary of State,,IND,,518
Houston,Secretary of State,,R,Mary Kiffmeyer,3894
Houston,Secretary of State,,WI,WRITE-IN,1
Houston,State Auditor,,DFL,Carol Johnson,3547
Houston,State Auditor,,GP,,275
Houston,State Auditor,,IND,,619
Houston,State Auditor,,R,Patricia Anderson Awada,3881
Houston,State Auditor,,WI,WRITE-IN,5
Houston,U.S. Senate,,CP,,14
Houston,U.S. Senate,,DFL,Walter Mondale,4110
Houston,U.S. Senate,,GP,,46
Houston,U.S. Senate,,IND,Jim Moore,243
Houston,U.S. Senate,,R,Norm Coleman,4234
Houston,U.S. Senate,,WI,WRITE-IN,4
Hubbard,Attorney General,,DFL,Mike Hatch,4442
Hubbard,Attorney General,,IND,,392
Hubbard,Attorney General,,R,Tom Kelly,4181
Hubbard,Attorney General,,WI,WRITE-IN,0
Hubbard,Governor,,CP,,11
Hubbard,Governor,,DFL,Roger Moe,3246
Hubbard,Governor,,GP,,187
Hubbard,Governor,,I,,49
Hubbard,Governor,,IND,Tim Penny,1010
Hubbard,Governor,,R,Tim Pawlenty,4562
Hubbard,Governor,,SWP,,8
Hubbard,Governor,,WI,WRITE-IN,7
Hubbard,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3604
Hubbard,Secretary of State,,GP,,221
Hubbard,Secretary of State,,IND,,457
Hubbard,Secretary of State,,R,Mary Kiffmeyer,4756
Hubbard,Secretary of State,,WI,WRITE-IN,2
Hubbard,State Auditor,,DFL,Carol Johnson,3638
Hubbard,State Auditor,,GP,,267
Hubbard,State Auditor,,IND,,641
Hubbard,State Auditor,,R,Patricia Anderson Awada,4313
Hubbard,State Auditor,,WI,WRITE-IN,2
Hubbard,U.S. Senate,,CP,,8
Hubbard,U.S. Senate,,DFL,Walter Mondale,3758
Hubbard,U.S. Senate,,GP,,32
Hubbard,U.S. Senate,,IND,Jim Moore,222
Hubbard,U.S. Senate,,R,Norm Coleman,4944
Hubbard,U.S. Senate,,WI,WRITE-IN,11
Isanti,Attorney General,,DFL,Mike Hatch,7302
Isanti,Attorney General,,IND,,680
Isanti,Attorney General,,R,Tom Kelly,6503
Isanti,Attorney General,,WI,WRITE-IN,10
Isanti,Governor,,CP,,19
Isanti,Governor,,DFL,Roger Moe,4745
Isanti,Governor,,GP,,250
Isanti,Governor,,I,,78
Isanti,Governor,,IND,Tim Penny,1820
Isanti,Governor,,R,Tim Pawlenty,7827
Isanti,Governor,,SWP,,21
Isanti,Governor,,WI,WRITE-IN,11
Isanti,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",6057
Isanti,Secretary of State,,GP,,246
Isanti,Secretary of State,,IND,,791
Isanti,Secretary of State,,R,Mary Kiffmeyer,7397
Isanti,Secretary of State,,WI,WRITE-IN,5
Isanti,State Auditor,,DFL,Carol Johnson,6078
Isanti,State Auditor,,GP,,344
Isanti,State Auditor,,IND,,1139
Isanti,State Auditor,,R,Patricia Anderson Awada,6612
Isanti,State Auditor,,WI,WRITE-IN,14
Isanti,U.S. Senate,,CP,,17
Isanti,U.S. Senate,,DFL,Walter Mondale,6019
Isanti,U.S. Senate,,GP,,59
Isanti,U.S. Senate,,IND,Jim Moore,319
Isanti,U.S. Senate,,R,Norm Coleman,8365
Isanti,U.S. Senate,,WI,WRITE-IN,6
Itasca,Attorney General,,DFL,Mike Hatch,12141
Itasca,Attorney General,,IND,,804
Itasca,Attorney General,,R,Tom Kelly,6143
Itasca,Attorney General,,WI,WRITE-IN,116
Itasca,Governor,,CP,,31
Itasca,Governor,,DFL,Roger Moe,9917
Itasca,Governor,,GP,,397
Itasca,Governor,,I,,76
Itasca,Governor,,IND,Tim Penny,2273
Itasca,Governor,,R,Tim Pawlenty,6770
Itasca,Governor,,SWP,,26
Itasca,Governor,,WI,WRITE-IN,21
Itasca,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",10521
Itasca,Secretary of State,,GP,,413
Itasca,Secretary of State,,IND,,905
Itasca,Secretary of State,,R,Mary Kiffmeyer,7087
Itasca,Secretary of State,,WI,WRITE-IN,12
Itasca,State Auditor,,DFL,Carol Johnson,10117
Itasca,State Auditor,,GP,,551
Itasca,State Auditor,,IND,,1611
Itasca,State Auditor,,R,Patricia Anderson Awada,6633
Itasca,State Auditor,,WI,WRITE-IN,16
Itasca,U.S. Senate,,CP,,32
Itasca,U.S. Senate,,DFL,Walter Mondale,10928
Itasca,U.S. Senate,,GP,,85
Itasca,U.S. Senate,,IND,Jim Moore,464
Itasca,U.S. Senate,,R,Norm Coleman,7849
Itasca,U.S. Senate,,WI,WRITE-IN,31
Jackson,Attorney General,,DFL,Mike Hatch,2759
Jackson,Attorney General,,IND,,224
Jackson,Attorney General,,R,Tom Kelly,1982
Jackson,Attorney General,,WI,WRITE-IN,2
Jackson,Governor,,CP,,9
Jackson,Governor,,DFL,Roger Moe,1719
Jackson,Governor,,GP,,58
Jackson,Governor,,I,,28
Jackson,Governor,,IND,Tim Penny,986
Jackson,Governor,,R,Tim Pawlenty,2161
Jackson,Governor,,SWP,,14
Jackson,Governor,,WI,WRITE-IN,9
Jackson,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2372
Jackson,Secretary of State,,GP,,73
Jackson,Secretary of State,,IND,,289
Jackson,Secretary of State,,R,Mary Kiffmeyer,2232
Jackson,Secretary of State,,WI,WRITE-IN,1
Jackson,State Auditor,,DFL,Carol Johnson,2362
Jackson,State Auditor,,GP,,103
Jackson,State Auditor,,IND,,385
Jackson,State Auditor,,R,Patricia Anderson Awada,2054
Jackson,State Auditor,,WI,WRITE-IN,6
Jackson,U.S. Senate,,CP,,7
Jackson,U.S. Senate,,DFL,Walter Mondale,2526
Jackson,U.S. Senate,,GP,,23
Jackson,U.S. Senate,,IND,Jim Moore,151
Jackson,U.S. Senate,,R,Norm Coleman,2356
Jackson,U.S. Senate,,WI,WRITE-IN,5
Kanabec,Attorney General,,DFL,Mike Hatch,3410
Kanabec,Attorney General,,IND,,308
Kanabec,Attorney General,,R,Tom Kelly,2644
Kanabec,Attorney General,,WI,WRITE-IN,10
Kanabec,Governor,,CP,,8
Kanabec,Governor,,DFL,Roger Moe,2177
Kanabec,Governor,,GP,,105
Kanabec,Governor,,I,,41
Kanabec,Governor,,IND,Tim Penny,815
Kanabec,Governor,,R,Tim Pawlenty,3302
Kanabec,Governor,,SWP,,10
Kanabec,Governor,,WI,WRITE-IN,6
Kanabec,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2769
Kanabec,Secretary of State,,GP,,88
Kanabec,Secretary of State,,IND,,307
Kanabec,Secretary of State,,R,Mary Kiffmeyer,3224
Kanabec,Secretary of State,,WI,WRITE-IN,4
Kanabec,State Auditor,,DFL,Carol Johnson,2855
Kanabec,State Auditor,,GP,,146
Kanabec,State Auditor,,IND,,492
Kanabec,State Auditor,,R,Patricia Anderson Awada,2764
Kanabec,State Auditor,,WI,WRITE-IN,4
Kanabec,U.S. Senate,,CP,,16
Kanabec,U.S. Senate,,DFL,Walter Mondale,2755
Kanabec,U.S. Senate,,GP,,37
Kanabec,U.S. Senate,,IND,Jim Moore,168
Kanabec,U.S. Senate,,R,Norm Coleman,3508
Kanabec,U.S. Senate,,WI,WRITE-IN,1
Kandiyohi,Attorney General,,DFL,Mike Hatch,9683
Kandiyohi,Attorney General,,IND,,652
Kandiyohi,Attorney General,,R,Tom Kelly,7430
Kandiyohi,Attorney General,,WI,WRITE-IN,8
Kandiyohi,Governor,,CP,,23
Kandiyohi,Governor,,DFL,Roger Moe,6879
Kandiyohi,Governor,,GP,,199
Kandiyohi,Governor,,I,,52
Kandiyohi,Governor,,IND,Tim Penny,2483
Kandiyohi,Governor,,R,Tim Pawlenty,8332
Kandiyohi,Governor,,SWP,,22
Kandiyohi,Governor,,WI,WRITE-IN,12
Kandiyohi,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",7754
Kandiyohi,Secretary of State,,GP,,297
Kandiyohi,Secretary of State,,IND,,844
Kandiyohi,Secretary of State,,R,Mary Kiffmeyer,8871
Kandiyohi,Secretary of State,,WI,WRITE-IN,6
Kandiyohi,State Auditor,,DFL,Carol Johnson,7843
Kandiyohi,State Auditor,,GP,,397
Kandiyohi,State Auditor,,IND,,1231
Kandiyohi,State Auditor,,R,Patricia Anderson Awada,8004
Kandiyohi,State Auditor,,WI,WRITE-IN,13
Kandiyohi,U.S. Senate,,CP,,12
Kandiyohi,U.S. Senate,,DFL,Walter Mondale,8245
Kandiyohi,U.S. Senate,,GP,,48
Kandiyohi,U.S. Senate,,IND,Jim Moore,404
Kandiyohi,U.S. Senate,,R,Norm Coleman,9345
Kandiyohi,U.S. Senate,,WI,WRITE-IN,6
Kittson,Attorney General,,DFL,Mike Hatch,1461
Kittson,Attorney General,,IND,,76
Kittson,Attorney General,,R,Tom Kelly,820
Kittson,Attorney General,,WI,WRITE-IN,5
Kittson,Governor,,CP,,3
Kittson,Governor,,DFL,Roger Moe,1470
Kittson,Governor,,GP,,17
Kittson,Governor,,I,,8
Kittson,Governor,,IND,Tim Penny,189
Kittson,Governor,,R,Tim Pawlenty,735
Kittson,Governor,,SWP,,3
Kittson,Governor,,WI,WRITE-IN,0
Kittson,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1405
Kittson,Secretary of State,,GP,,16
Kittson,Secretary of State,,IND,,70
Kittson,Secretary of State,,R,Mary Kiffmeyer,908
Kittson,Secretary of State,,WI,WRITE-IN,1
Kittson,State Auditor,,DFL,Carol Johnson,1452
Kittson,State Auditor,,GP,,25
Kittson,State Auditor,,IND,,119
Kittson,State Auditor,,R,Patricia Anderson Awada,761
Kittson,State Auditor,,WI,WRITE-IN,2
Kittson,U.S. Senate,,CP,,6
Kittson,U.S. Senate,,DFL,Walter Mondale,1212
Kittson,U.S. Senate,,GP,,4
Kittson,U.S. Senate,,IND,Jim Moore,57
Kittson,U.S. Senate,,R,Norm Coleman,937
Kittson,U.S. Senate,,WI,WRITE-IN,1
Koochiching,Attorney General,,DFL,Mike Hatch,3848
Koochiching,Attorney General,,IND,,279
Koochiching,Attorney General,,R,Tom Kelly,1737
Koochiching,Attorney General,,WI,WRITE-IN,17
Koochiching,Governor,,CP,,12
Koochiching,Governor,,DFL,Roger Moe,2866
Koochiching,Governor,,GP,,98
Koochiching,Governor,,I,,33
Koochiching,Governor,,IND,Tim Penny,776
Koochiching,Governor,,R,Tim Pawlenty,2186
Koochiching,Governor,,SWP,,5
Koochiching,Governor,,WI,WRITE-IN,2
Koochiching,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3016
Koochiching,Secretary of State,,GP,,84
Koochiching,Secretary of State,,IND,,301
Koochiching,Secretary of State,,R,Mary Kiffmeyer,2495
Koochiching,Secretary of State,,WI,WRITE-IN,4
Koochiching,State Auditor,,DFL,Carol Johnson,3046
Koochiching,State Auditor,,GP,,127
Koochiching,State Auditor,,IND,,570
Koochiching,State Auditor,,R,Patricia Anderson Awada,2074
Koochiching,State Auditor,,WI,WRITE-IN,6
Koochiching,U.S. Senate,,CP,,6
Koochiching,U.S. Senate,,DFL,Walter Mondale,3106
Koochiching,U.S. Senate,,GP,,12
Koochiching,U.S. Senate,,IND,Jim Moore,153
Koochiching,U.S. Senate,,R,Norm Coleman,2735
Koochiching,U.S. Senate,,WI,WRITE-IN,4
Lac Qui Parle,Attorney General,,DFL,Mike Hatch,2441
Lac Qui Parle,Attorney General,,IND,,209
Lac Qui Parle,Attorney General,,R,Tom Kelly,1354
Lac Qui Parle,Attorney General,,WI,WRITE-IN,0
Lac Qui Parle,Governor,,CP,,5
Lac Qui Parle,Governor,,DFL,Roger Moe,1797
Lac Qui Parle,Governor,,GP,,53
Lac Qui Parle,Governor,,I,,20
Lac Qui Parle,Governor,,IND,Tim Penny,644
Lac Qui Parle,Governor,,R,Tim Pawlenty,1511
Lac Qui Parle,Governor,,SWP,,9
Lac Qui Parle,Governor,,WI,WRITE-IN,2
Lac Qui Parle,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2042
Lac Qui Parle,Secretary of State,,GP,,43
Lac Qui Parle,Secretary of State,,IND,,216
Lac Qui Parle,Secretary of State,,R,Mary Kiffmeyer,1714
Lac Qui Parle,Secretary of State,,WI,WRITE-IN,0
Lac Qui Parle,State Auditor,,DFL,Carol Johnson,2116
Lac Qui Parle,State Auditor,,GP,,72
Lac Qui Parle,State Auditor,,IND,,276
Lac Qui Parle,State Auditor,,R,Patricia Anderson Awada,1512
Lac Qui Parle,State Auditor,,WI,WRITE-IN,0
Lac Qui Parle,U.S. Senate,,CP,,4
Lac Qui Parle,U.S. Senate,,DFL,Walter Mondale,2236
Lac Qui Parle,U.S. Senate,,GP,,11
Lac Qui Parle,U.S. Senate,,IND,Jim Moore,146
Lac Qui Parle,U.S. Senate,,R,Norm Coleman,1653
Lac Qui Parle,U.S. Senate,,WI,WRITE-IN,2
Lake,Attorney General,,DFL,Mike Hatch,4052
Lake,Attorney General,,IND,,303
Lake,Attorney General,,R,Tom Kelly,1600
Lake,Attorney General,,WI,WRITE-IN,3
Lake,Governor,,CP,,12
Lake,Governor,,DFL,Roger Moe,3333
Lake,Governor,,GP,,128
Lake,Governor,,I,,25
Lake,Governor,,IND,Tim Penny,730
Lake,Governor,,R,Tim Pawlenty,1792
Lake,Governor,,SWP,,6
Lake,Governor,,WI,WRITE-IN,4
Lake,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3402
Lake,Secretary of State,,GP,,228
Lake,Secretary of State,,IND,,330
Lake,Secretary of State,,R,Mary Kiffmeyer,1995
Lake,Secretary of State,,WI,WRITE-IN,4
Lake,State Auditor,,DFL,Carol Johnson,3382
Lake,State Auditor,,GP,,242
Lake,State Auditor,,IND,,535
Lake,State Auditor,,R,Patricia Anderson Awada,1706
Lake,State Auditor,,WI,WRITE-IN,5
Lake,U.S. Senate,,CP,,7
Lake,U.S. Senate,,DFL,Walter Mondale,3542
Lake,U.S. Senate,,GP,,27
Lake,U.S. Senate,,IND,Jim Moore,170
Lake,U.S. Senate,,R,Norm Coleman,2229
Lake,U.S. Senate,,WI,WRITE-IN,2
Lake of the Woods,Attorney General,,DFL,Mike Hatch,1049
Lake of the Woods,Attorney General,,IND,,145
Lake of the Woods,Attorney General,,R,Tom Kelly,885
Lake of the Woods,Attorney General,,WI,WRITE-IN,6
Lake of the Woods,Governor,,CP,,5
Lake of the Woods,Governor,,DFL,Roger Moe,944
Lake of the Woods,Governor,,GP,,26
Lake of the Woods,Governor,,I,,21
Lake of the Woods,Governor,,IND,Tim Penny,254
Lake of the Woods,Governor,,R,Tim Pawlenty,888
Lake of the Woods,Governor,,SWP,,6
Lake of the Woods,Governor,,WI,WRITE-IN,2
Lake of the Woods,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",971
Lake of the Woods,Secretary of State,,GP,,27
Lake of the Woods,Secretary of State,,IND,,136
Lake of the Woods,Secretary of State,,R,Mary Kiffmeyer,990
Lake of the Woods,Secretary of State,,WI,WRITE-IN,1
Lake of the Woods,State Auditor,,DFL,Carol Johnson,936
Lake of the Woods,State Auditor,,GP,,38
Lake of the Woods,State Auditor,,IND,,178
Lake of the Woods,State Auditor,,R,Patricia Anderson Awada,920
Lake of the Woods,State Auditor,,WI,WRITE-IN,0
Lake of the Woods,U.S. Senate,,CP,,4
Lake of the Woods,U.S. Senate,,DFL,Walter Mondale,754
Lake of the Woods,U.S. Senate,,GP,,15
Lake of the Woods,U.S. Senate,,IND,Jim Moore,100
Lake of the Woods,U.S. Senate,,R,Norm Coleman,1125
Lake of the Woods,U.S. Senate,,WI,WRITE-IN,5
Le Sueur,Attorney General,,DFL,Mike Hatch,6261
Le Sueur,Attorney General,,IND,,594
Le Sueur,Attorney General,,R,Tom Kelly,4663
Le Sueur,Attorney General,,WI,WRITE-IN,46
Le Sueur,Governor,,CP,,9
Le Sueur,Governor,,DFL,Roger Moe,2824
Le Sueur,Governor,,GP,,184
Le Sueur,Governor,,I,,34
Le Sueur,Governor,,IND,Tim Penny,3739
Le Sueur,Governor,,R,Tim Pawlenty,5038
Le Sueur,Governor,,SWP,,16
Le Sueur,Governor,,WI,WRITE-IN,3
Le Sueur,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",5224
Le Sueur,Secretary of State,,GP,,229
Le Sueur,Secretary of State,,IND,,724
Le Sueur,Secretary of State,,R,Mary Kiffmeyer,5424
Le Sueur,Secretary of State,,WI,WRITE-IN,5
Le Sueur,State Auditor,,DFL,Carol Johnson,5044
Le Sueur,State Auditor,,GP,,306
Le Sueur,State Auditor,,IND,,1122
Le Sueur,State Auditor,,R,Patricia Anderson Awada,4941
Le Sueur,State Auditor,,WI,WRITE-IN,15
Le Sueur,U.S. Senate,,CP,,12
Le Sueur,U.S. Senate,,DFL,Walter Mondale,5302
Le Sueur,U.S. Senate,,GP,,66
Le Sueur,U.S. Senate,,IND,Jim Moore,342
Le Sueur,U.S. Senate,,R,Norm Coleman,6152
Le Sueur,U.S. Senate,,WI,WRITE-IN,7
Lincoln,Attorney General,,DFL,Mike Hatch,1679
Lincoln,Attorney General,,IND,,158
Lincoln,Attorney General,,R,Tom Kelly,1159
Lincoln,Attorney General,,WI,WRITE-IN,0
Lincoln,Governor,,CP,,8
Lincoln,Governor,,DFL,Roger Moe,1278
Lincoln,Governor,,GP,,37
Lincoln,Governor,,I,,25
Lincoln,Governor,,IND,Tim Penny,436
Lincoln,Governor,,R,Tim Pawlenty,1240
Lincoln,Governor,,SWP,,7
Lincoln,Governor,,WI,WRITE-IN,1
Lincoln,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1497
Lincoln,Secretary of State,,GP,,48
Lincoln,Secretary of State,,IND,,139
Lincoln,Secretary of State,,R,Mary Kiffmeyer,1333
Lincoln,Secretary of State,,WI,WRITE-IN,1
Lincoln,State Auditor,,DFL,Carol Johnson,1552
Lincoln,State Auditor,,GP,,58
Lincoln,State Auditor,,IND,,223
Lincoln,State Auditor,,R,Patricia Anderson Awada,1137
Lincoln,State Auditor,,WI,WRITE-IN,4
Lincoln,U.S. Senate,,CP,,4
Lincoln,U.S. Senate,,DFL,Walter Mondale,1660
Lincoln,U.S. Senate,,GP,,11
Lincoln,U.S. Senate,,IND,Jim Moore,95
Lincoln,U.S. Senate,,R,Norm Coleman,1298
Lincoln,U.S. Senate,,WI,WRITE-IN,10
Lyon,Attorney General,,DFL,Mike Hatch,4962
Lyon,Attorney General,,IND,,365
Lyon,Attorney General,,R,Tom Kelly,4439
Lyon,Attorney General,,WI,WRITE-IN,5
Lyon,Governor,,CP,,20
Lyon,Governor,,DFL,Roger Moe,3349
Lyon,Governor,,GP,,139
Lyon,Governor,,I,,34
Lyon,Governor,,IND,Tim Penny,1477
Lyon,Governor,,R,Tim Pawlenty,4896
Lyon,Governor,,SWP,,21
Lyon,Governor,,WI,WRITE-IN,8
Lyon,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",4188
Lyon,Secretary of State,,GP,,192
Lyon,Secretary of State,,IND,,429
Lyon,Secretary of State,,R,Mary Kiffmeyer,5018
Lyon,Secretary of State,,WI,WRITE-IN,2
Lyon,State Auditor,,DFL,Carol Johnson,4332
Lyon,State Auditor,,GP,,227
Lyon,State Auditor,,IND,,643
