county,office,district,party,candidate,votes
Lake of the Woods,U.S. Senate,,R,Rod Grams,1085
Lake of the Woods,U.S. Senate,,SWP,,15
Le Sueur,President,,CP,,10
Le Sueur,President,,DFL,Al Gore,5361
Le Sueur,President,,GP,Ralph Nader,603
Le Sueur,President,,LIB,Harry Browne,19
Le Sueur,President,,OTH,,219
Le Sueur,President,,R,George W. Bush,6138
Le Sueur,President,,RP,Pat Buchanan,11
Le Sueur,President,,RPM,,183
Le Sueur,President,,SWP,,6
Le Sueur,U.S. Senate,,CP,,50
Le Sueur,U.S. Senate,,DFL,Mark Dayton,5479
Le Sueur,U.S. Senate,,GRP,,87
Le Sueur,U.S. Senate,,IND,Jim Gibson,628
Le Sueur,U.S. Senate,,LIB,,23
Le Sueur,U.S. Senate,,OTH,,229
Le Sueur,U.S. Senate,,R,Rod Grams,5964
Le Sueur,U.S. Senate,,SWP,,69
Lincoln,President,,CP,,13
Lincoln,President,,DFL,Al Gore,1590
Lincoln,President,,GP,Ralph Nader,105
Lincoln,President,,LIB,Harry Browne,6
Lincoln,President,,OTH,,63
Lincoln,President,,R,George W. Bush,1513
Lincoln,President,,RP,Pat Buchanan,2
Lincoln,President,,RPM,,54
Lincoln,President,,SWP,,1
Lincoln,U.S. Senate,,CP,,32
Lincoln,U.S. Senate,,DFL,Mark Dayton,1629
Lincoln,U.S. Senate,,GRP,,23
Lincoln,U.S. Senate,,IND,Jim Gibson,95
Lincoln,U.S. Senate,,LIB,,5
Lincoln,U.S. Senate,,OTH,,72
Lincoln,U.S. Senate,,R,Rod Grams,1496
Lincoln,U.S. Senate,,SWP,,12
Lyon,President,,CP,,27
Lyon,President,,DFL,Al Gore,4737
Lyon,President,,GP,Ralph Nader,460
Lyon,President,,LIB,Harry Browne,17
Lyon,President,,OTH,,178
Lyon,President,,R,George W. Bush,6087
Lyon,President,,RP,Pat Buchanan,10
Lyon,President,,RPM,,144
Lyon,President,,SWP,,7
Lyon,U.S. Senate,,CP,,66
Lyon,U.S. Senate,,DFL,Mark Dayton,5221
Lyon,U.S. Senate,,GRP,,84
Lyon,U.S. Senate,,IND,Jim Gibson,434
Lyon,U.S. Senate,,LIB,,23
Lyon,U.S. Senate,,OTH,,234
Lyon,U.S. Senate,,R,Rod Grams,5525
Lyon,U.S. Senate,,SWP,,61
Mahnomen,President,,CP,,2
Mahnomen,President,,DFL,Al Gore,921
Mahnomen,President,,GP,Ralph Nader,96
Mahnomen,President,,LIB,Harry Browne,5
Mahnomen,President,,OTH,,83
Mahnomen,President,,R,George W. Bush,1122
Mahnomen,President,,RP,Pat Buchanan,5
Mahnomen,President,,RPM,,71
Mahnomen,President,,SWP,,2
Mahnomen,U.S. Senate,,CP,,7
Mahnomen,U.S. Senate,,DFL,Mark Dayton,1161
Mahnomen,U.S. Senate,,GRP,,13
Mahnomen,U.S. Senate,,IND,Jim Gibson,56
Mahnomen,U.S. Senate,,LIB,,6
Mahnomen,U.S. Senate,,OTH,,40
Mahnomen,U.S. Senate,,R,Rod Grams,948
Mahnomen,U.S. Senate,,SWP,,14
Marshall,President,,CP,,10
Marshall,President,,DFL,Al Gore,1910
Marshall,President,,GP,Ralph Nader,160
Marshall,President,,LIB,Harry Browne,5
Marshall,President,,OTH,,204
Marshall,President,,R,George W. Bush,2912
Marshall,President,,RP,Pat Buchanan,4
Marshall,President,,RPM,,191
Marshall,President,,SWP,,4
Marshall,U.S. Senate,,CP,,16
Marshall,U.S. Senate,,DFL,Mark Dayton,2510
Marshall,U.S. Senate,,GRP,,16
Marshall,U.S. Senate,,IND,Jim Gibson,106
Marshall,U.S. Senate,,LIB,,5
Marshall,U.S. Senate,,OTH,,57
Marshall,U.S. Senate,,R,Rod Grams,2482
Marshall,U.S. Senate,,SWP,,20
Martin,President,,CP,,22
Martin,President,,DFL,Al Gore,4166
Martin,President,,GP,Ralph Nader,376
Martin,President,,LIB,Harry Browne,6
Martin,President,,OTH,,121
Martin,President,,R,George W. Bush,5686
Martin,President,,RP,Pat Buchanan,16
Martin,President,,RPM,,96
Martin,President,,SWP,,3
Martin,U.S. Senate,,CP,,41
Martin,U.S. Senate,,DFL,Mark Dayton,4631
Martin,U.S. Senate,,GRP,,48
Martin,U.S. Senate,,IND,Jim Gibson,414
Martin,U.S. Senate,,LIB,,19
Martin,U.S. Senate,,OTH,,162
Martin,U.S. Senate,,R,Rod Grams,5173
Martin,U.S. Senate,,SWP,,54
McLeod,President,,CP,,29
McLeod,President,,DFL,Al Gore,5609
McLeod,President,,GP,Ralph Nader,681
McLeod,President,,LIB,Harry Browne,30
McLeod,President,,OTH,,293
McLeod,President,,R,George W. Bush,8782
McLeod,President,,RP,Pat Buchanan,23
McLeod,President,,RPM,,231
McLeod,President,,SWP,,9
McLeod,U.S. Senate,,CP,,106
McLeod,U.S. Senate,,DFL,Mark Dayton,5921
McLeod,U.S. Senate,,GRP,,97
McLeod,U.S. Senate,,IND,Jim Gibson,894
McLeod,U.S. Senate,,LIB,,33
McLeod,U.S. Senate,,OTH,,328
McLeod,U.S. Senate,,R,Rod Grams,8228
McLeod,U.S. Senate,,SWP,,92
Meeker,President,,CP,,35
Meeker,President,,DFL,Al Gore,4402
Meeker,President,,GP,Ralph Nader,517
Meeker,President,,LIB,Harry Browne,8
Meeker,President,,OTH,,198
Meeker,President,,R,George W. Bush,5520
Meeker,President,,RP,Pat Buchanan,9
Meeker,President,,RPM,,174
Meeker,President,,SWP,,7
Meeker,U.S. Senate,,CP,,73
Meeker,U.S. Senate,,DFL,Mark Dayton,4595
Meeker,U.S. Senate,,GRP,,80
Meeker,U.S. Senate,,IND,Jim Gibson,552
Meeker,U.S. Senate,,LIB,,15
Meeker,U.S. Senate,,OTH,,230
Meeker,U.S. Senate,,R,Rod Grams,5284
Meeker,U.S. Senate,,SWP,,62
Mille Lacs,President,,CP,,15
Mille Lacs,President,,DFL,Al Gore,4376
Mille Lacs,President,,GP,Ralph Nader,448
Mille Lacs,President,,LIB,Harry Browne,20
Mille Lacs,President,,OTH,,191
Mille Lacs,President,,R,George W. Bush,5223
Mille Lacs,President,,RP,Pat Buchanan,9
Mille Lacs,President,,RPM,,156
Mille Lacs,President,,SWP,,6
Mille Lacs,U.S. Senate,,CP,,57
Mille Lacs,U.S. Senate,,DFL,Mark Dayton,4457
Mille Lacs,U.S. Senate,,GRP,,74
Mille Lacs,U.S. Senate,,IND,Jim Gibson,598
Mille Lacs,U.S. Senate,,LIB,,24
Mille Lacs,U.S. Senate,,OTH,,210
Mille Lacs,U.S. Senate,,R,Rod Grams,4976
Mille Lacs,U.S. Senate,,SWP,,55
Morrison,President,,CP,,28
Morrison,President,,DFL,Al Gore,5274
Morrison,President,,GP,Ralph Nader,633
Morrison,President,,LIB,Harry Browne,24
Morrison,President,,OTH,,545
Morrison,President,,R,George W. Bush,8197
Morrison,President,,RP,Pat Buchanan,19
Morrison,President,,RPM,,493
Morrison,President,,SWP,,9
Morrison,U.S. Senate,,CP,,86
Morrison,U.S. Senate,,DFL,Mark Dayton,6185
Morrison,U.S. Senate,,GRP,,111
Morrison,U.S. Senate,,IND,Jim Gibson,645
Morrison,U.S. Senate,,LIB,,30
Morrison,U.S. Senate,,OTH,,327
Morrison,U.S. Senate,,R,Rod Grams,7489
Morrison,U.S. Senate,,SWP,,100
Mower,President,,CP,,35
Mower,President,,DFL,Al Gore,10693
Mower,President,,GP,Ralph Nader,678
Mower,President,,LIB,Harry Browne,31
Mower,President,,OTH,,201
Mower,President,,R,George W. Bush,6873
Mower,President,,RP,Pat Buchanan,13
Mower,President,,RPM,,143
Mower,President,,SWP,,14
Mower,U.S. Senate,,CP,,66
Mower,U.S. Senate,,DFL,Mark Dayton,10997
Mower,U.S. Senate,,GRP,,123
Mower,U.S. Senate,,IND,Jim Gibson,445
Mower,U.S. Senate,,LIB,,53
Mower,U.S. Senate,,OTH,,323
Mower,U.S. Senate,,R,Rod Grams,6624
Mower,U.S. Senate,,SWP,,81
Murray,President,,CP,,11
Murray,President,,DFL,Al Gore,2093
Murray,President,,GP,Ralph Nader,149
Murray,President,,LIB,Harry Browne,7
Murray,President,,OTH,,91
Murray,President,,R,George W. Bush,2407
Murray,President,,RP,Pat Buchanan,5
Murray,President,,RPM,,73
Murray,President,,SWP,,6
Murray,U.S. Senate,,CP,,38
Murray,U.S. Senate,,DFL,Mark Dayton,2220
Murray,U.S. Senate,,GRP,,34
Murray,U.S. Senate,,IND,Jim Gibson,174
Murray,U.S. Senate,,LIB,,4
Murray,U.S. Senate,,OTH,,101
Murray,U.S. Senate,,R,Rod Grams,2233
Murray,U.S. Senate,,SWP,,25
Nicollet,President,,CP,,15
Nicollet,President,,DFL,Al Gore,7041
Nicollet,President,,GP,Ralph Nader,842
Nicollet,President,,LIB,Harry Browne,25
Nicollet,President,,OTH,,208
Nicollet,President,,R,George W. Bush,7221
Nicollet,President,,RP,Pat Buchanan,10
Nicollet,President,,RPM,,169
Nicollet,President,,SWP,,4
Nicollet,U.S. Senate,,CP,,56
Nicollet,U.S. Senate,,DFL,Mark Dayton,7154
Nicollet,U.S. Senate,,GRP,,157
Nicollet,U.S. Senate,,IND,Jim Gibson,863
Nicollet,U.S. Senate,,LIB,,36
Nicollet,U.S. Senate,,OTH,,335
Nicollet,U.S. Senate,,R,Rod Grams,6866
Nicollet,U.S. Senate,,SWP,,86
Nobles,President,,CP,,10
Nobles,President,,DFL,Al Gore,3760
Nobles,President,,GP,Ralph Nader,238
Nobles,President,,LIB,Harry Browne,15
Nobles,President,,OTH,,98
Nobles,President,,R,George W. Bush,4766
Nobles,President,,RP,Pat Buchanan,6
Nobles,President,,RPM,,72
Nobles,President,,SWP,,5
Nobles,U.S. Senate,,CP,,44
Nobles,U.S. Senate,,DFL,Mark Dayton,3889
Nobles,U.S. Senate,,GRP,,67
Nobles,U.S. Senate,,IND,Jim Gibson,292
Nobles,U.S. Senate,,LIB,,24
Nobles,U.S. Senate,,OTH,,192
Nobles,U.S. Senate,,R,Rod Grams,4384
Nobles,U.S. Senate,,SWP,,57
Norman,President,,CP,,7
Norman,President,,DFL,Al Gore,1575
Norman,President,,GP,Ralph Nader,123
Norman,President,,LIB,Harry Browne,8
Norman,President,,OTH,,128
Norman,President,,R,George W. Bush,1808
Norman,President,,RP,Pat Buchanan,3
Norman,President,,RPM,,115
Norman,President,,SWP,,2
Norman,U.S. Senate,,CP,,7
Norman,U.S. Senate,,DFL,Mark Dayton,1948
Norman,U.S. Senate,,GRP,,14
Norman,U.S. Senate,,IND,Jim Gibson,76
Norman,U.S. Senate,,LIB,,11
Norman,U.S. Senate,,OTH,,55
Norman,U.S. Senate,,R,Rod Grams,1543
Norman,U.S. Senate,,SWP,,23
Olmsted,President,,CP,,85
Olmsted,President,,DFL,Al Gore,25822
Olmsted,President,,GP,Ralph Nader,2198
Olmsted,President,,LIB,Harry Browne,209
Olmsted,President,,OTH,,646
Olmsted,President,,R,George W. Bush,30641
Olmsted,President,,RP,Pat Buchanan,42
Olmsted,President,,RPM,,369
Olmsted,President,,SWP,,26
Olmsted,U.S. Senate,,CP,,168
Olmsted,U.S. Senate,,DFL,Mark Dayton,27073
Olmsted,U.S. Senate,,GRP,,397
Olmsted,U.S. Senate,,IND,Jim Gibson,2178
Olmsted,U.S. Senate,,LIB,,245
Olmsted,U.S. Senate,,OTH,,1070
Olmsted,U.S. Senate,,R,Rod Grams,28300
Olmsted,U.S. Senate,,SWP,,260
Otter Tail,President,,CP,,51
Otter Tail,President,,DFL,Al Gore,9844
Otter Tail,President,,GP,Ralph Nader,1120
Otter Tail,President,,LIB,Harry Browne,46
Otter Tail,President,,OTH,,533
Otter Tail,President,,R,George W. Bush,16963
Otter Tail,President,,RP,Pat Buchanan,24
Otter Tail,President,,RPM,,450
Otter Tail,President,,SWP,,13
Otter Tail,U.S. Senate,,CP,,160
Otter Tail,U.S. Senate,,DFL,Mark Dayton,11587
Otter Tail,U.S. Senate,,GRP,,192
Otter Tail,U.S. Senate,,IND,Jim Gibson,936
Otter Tail,U.S. Senate,,LIB,,64
Otter Tail,U.S. Senate,,OTH,,564
Otter Tail,U.S. Senate,,R,Rod Grams,15235
Otter Tail,U.S. Senate,,SWP,,148
Pennington,President,,CP,,8
Pennington,President,,DFL,Al Gore,2458
Pennington,President,,GP,Ralph Nader,255
Pennington,President,,LIB,Harry Browne,11
Pennington,President,,OTH,,219
Pennington,President,,R,George W. Bush,3380
Pennington,President,,RP,Pat Buchanan,10
Pennington,President,,RPM,,193
Pennington,President,,SWP,,5
Pennington,U.S. Senate,,CP,,27
Pennington,U.S. Senate,,DFL,Mark Dayton,3187
Pennington,U.S. Senate,,GRP,,51
Pennington,U.S. Senate,,IND,Jim Gibson,144
Pennington,U.S. Senate,,LIB,,24
Pennington,U.S. Senate,,OTH,,147
Pennington,U.S. Senate,,R,Rod Grams,2807
Pennington,U.S. Senate,,SWP,,45
Pine,President,,CP,,23
Pine,President,,DFL,Al Gore,6148
Pine,President,,GP,Ralph Nader,734
Pine,President,,LIB,Harry Browne,29
Pine,President,,OTH,,309
Pine,President,,R,George W. Bush,5854
Pine,President,,RP,Pat Buchanan,15
Pine,President,,RPM,,258
Pine,President,,SWP,,7
Pine,U.S. Senate,,CP,,65
Pine,U.S. Senate,,DFL,Mark Dayton,6460
Pine,U.S. Senate,,GRP,,144
Pine,U.S. Senate,,IND,Jim Gibson,718
Pine,U.S. Senate,,LIB,,40
Pine,U.S. Senate,,OTH,,318
Pine,U.S. Senate,,R,Rod Grams,5494
Pine,U.S. Senate,,SWP,,69
Pipestone,President,,CP,,10
Pipestone,President,,DFL,Al Gore,1970
Pipestone,President,,GP,Ralph Nader,140
Pipestone,President,,LIB,Harry Browne,6
Pipestone,President,,OTH,,79
Pipestone,President,,R,George W. Bush,2693
Pipestone,President,,RP,Pat Buchanan,5
Pipestone,President,,RPM,,64
Pipestone,President,,SWP,,4
Pipestone,U.S. Senate,,CP,,27
Pipestone,U.S. Senate,,DFL,Mark Dayton,2076
Pipestone,U.S. Senate,,GRP,,43
Pipestone,U.S. Senate,,IND,Jim Gibson,150
Pipestone,U.S. Senate,,LIB,,23
Pipestone,U.S. Senate,,OTH,,130
Pipestone,U.S. Senate,,R,Rod Grams,2456
Pipestone,U.S. Senate,,SWP,,37
Polk,President,,CP,,18
Polk,President,,DFL,Al Gore,5764
Polk,President,,GP,Ralph Nader,369
Polk,President,,LIB,Harry Browne,20
Polk,President,,OTH,,380
Polk,President,,R,George W. Bush,7609
Polk,President,,RP,Pat Buchanan,14
Polk,President,,RPM,,337
Polk,President,,SWP,,9
Polk,U.S. Senate,,CP,,48
Polk,U.S. Senate,,DFL,Mark Dayton,6954
Polk,U.S. Senate,,GRP,,61
Polk,U.S. Senate,,IND,Jim Gibson,271
Polk,U.S. Senate,,LIB,,29
Polk,U.S. Senate,,OTH,,238
Polk,U.S. Senate,,R,Rod Grams,6602
Polk,U.S. Senate,,SWP,,100
Pope,President,,CP,,7
Pope,President,,DFL,Al Gore,2771
Pope,President,,GP,Ralph Nader,264
Pope,President,,LIB,Harry Browne,8
Pope,President,,OTH,,137
Pope,President,,R,George W. Bush,2808
Pope,President,,RP,Pat Buchanan,6
Pope,President,,RPM,,123
Pope,President,,SWP,,0
Pope,U.S. Senate,,CP,,22
Pope,U.S. Senate,,DFL,Mark Dayton,2942
Pope,U.S. Senate,,GRP,,24
Pope,U.S. Senate,,IND,Jim Gibson,304
Pope,U.S. Senate,,LIB,,12
Pope,U.S. Senate,,OTH,,89
Pope,U.S. Senate,,R,Rod Grams,2653
Pope,U.S. Senate,,SWP,,31
Ramsey,President,,CP,,341
Ramsey,President,,DFL,Al Gore,138470
Ramsey,President,,GP,Ralph Nader,15522
Ramsey,President,,LIB,Harry Browne,555
Ramsey,President,,OTH,,2276
Ramsey,President,,R,George W. Bush,87669
Ramsey,President,,RP,Pat Buchanan,222
Ramsey,President,,RPM,,1395
Ramsey,President,,SWP,,104
Ramsey,U.S. Senate,,CP,,816
Ramsey,U.S. Senate,,DFL,Mark Dayton,135852
Ramsey,U.S. Senate,,GRP,,2300
Ramsey,U.S. Senate,,IND,Jim Gibson,17948
Ramsey,U.S. Senate,,LIB,,688
Ramsey,U.S. Senate,,OTH,,5211
Ramsey,U.S. Senate,,R,Rod Grams,82698
Ramsey,U.S. Senate,,SWP,,1407
Red Lake,President,,CP,,5
Red Lake,President,,DFL,Al Gore,830
Red Lake,President,,GP,Ralph Nader,68
Red Lake,President,,LIB,Harry Browne,2
Red Lake,President,,OTH,,97
Red Lake,President,,R,George W. Bush,1090
Red Lake,President,,RP,Pat Buchanan,0
Red Lake,President,,RPM,,88
Red Lake,President,,SWP,,7
Red Lake,U.S. Senate,,CP,,6
Red Lake,U.S. Senate,,DFL,Mark Dayton,1115
Red Lake,U.S. Senate,,GRP,,12
Red Lake,U.S. Senate,,IND,Jim Gibson,40
Red Lake,U.S. Senate,,LIB,,4
Red Lake,U.S. Senate,,OTH,,35
Red Lake,U.S. Senate,,R,Rod Grams,896
Red Lake,U.S. Senate,,SWP,,13
Redwood,President,,CP,,21
Redwood,President,,DFL,Al Gore,2681
Redwood,President,,GP,Ralph Nader,314
Redwood,President,,LIB,Harry Browne,14
Redwood,President,,OTH,,143
Redwood,President,,R,George W. Bush,4589
Redwood,President,,RP,Pat Buchanan,4
Redwood,President,,RPM,,123
Redwood,President,,SWP,,2
Redwood,U.S. Senate,,CP,,48
Redwood,U.S. Senate,,DFL,Mark Dayton,3005
Redwood,U.S. Senate,,GRP,,43
Redwood,U.S. Senate,,IND,Jim Gibson,338
Redwood,U.S. Senate,,LIB,,13
Redwood,U.S. Senate,,OTH,,145
Redwood,U.S. Senate,,R,Rod Grams,4252
Redwood,U.S. Senate,,SWP,,41
Renville,President,,CP,,11
Renville,President,,DFL,Al Gore,3533
Renville,President,,GP,Ralph Nader,355
Renville,President,,LIB,Harry Browne,5
Renville,President,,OTH,,187
Renville,President,,R,George W. Bush,4036
Renville,President,,RP,Pat Buchanan,6
Renville,President,,RPM,,171
Renville,President,,SWP,,5
Renville,U.S. Senate,,CP,,53
Renville,U.S. Senate,,DFL,Mark Dayton,3801
Renville,U.S. Senate,,GRP,,53
Renville,U.S. Senate,,IND,Jim Gibson,398
Renville,U.S. Senate,,LIB,,13
Renville,U.S. Senate,,OTH,,166
Renville,U.S. Senate,,R,Rod Grams,3737
Renville,U.S. Senate,,SWP,,47
Rice,President,,CP,,38
Rice,President,,DFL,Al Gore,13140
Rice,President,,GP,Ralph Nader,1639
Rice,President,,LIB,Harry Browne,62
Rice,President,,OTH,,328
Rice,President,,R,George W. Bush,10876
Rice,President,,RP,Pat Buchanan,20
Rice,President,,RPM,,234
Rice,President,,SWP,,12
Rice,U.S. Senate,,CP,,77
Rice,U.S. Senate,,DFL,Mark Dayton,12649
Rice,U.S. Senate,,GRP,,261
Rice,U.S. Senate,,IND,Jim Gibson,1509
Rice,U.S. Senate,,LIB,,76
Rice,U.S. Senate,,OTH,,598
Rice,U.S. Senate,,R,Rod Grams,10953
Rice,U.S. Senate,,SWP,,184
Rock,President,,CP,,16
Rock,President,,DFL,Al Gore,2081
Rock,President,,GP,Ralph Nader,116
Rock,President,,LIB,Harry Browne,5
Rock,President,,OTH,,25
Rock,President,,R,George W. Bush,2772
Rock,President,,RP,Pat Buchanan,2
Rock,President,,RPM,,18
Rock,President,,SWP,,0
Rock,U.S. Senate,,CP,,41
Rock,U.S. Senate,,DFL,Mark Dayton,2146
Rock,U.S. Senate,,GRP,,38
Rock,U.S. Senate,,IND,Jim Gibson,164
Rock,U.S. Senate,,LIB,,14
Rock,U.S. Senate,,OTH,,123
Rock,U.S. Senate,,R,Rod Grams,2488
Rock,U.S. Senate,,SWP,,30
Roseau,President,,CP,,5
Roseau,President,,DFL,Al Gore,2128
Roseau,President,,GP,Ralph Nader,176
Roseau,President,,LIB,Harry Browne,24
Roseau,President,,OTH,,162
Roseau,President,,R,George W. Bush,4695
Roseau,President,,RP,Pat Buchanan,6
Roseau,President,,RPM,,126
Roseau,President,,SWP,,6
Roseau,U.S. Senate,,CP,,16
Roseau,U.S. Senate,,DFL,Mark Dayton,2783
Roseau,U.S. Senate,,GRP,,30
Roseau,U.S. Senate,,IND,Jim Gibson,127
Roseau,U.S. Senate,,LIB,,20
Roseau,U.S. Senate,,OTH,,97
Roseau,U.S. Senate,,R,Rod Grams,4113
Roseau,U.S. Senate,,SWP,,31
Scott,President,,CP,,46
Scott,President,,DFL,Al Gore,17503
Scott,President,,GP,Ralph Nader,1829
Scott,President,,LIB,Harry Browne,101
Scott,President,,OTH,,461
Scott,President,,R,George W. Bush,23954
Scott,President,,RP,Pat Buchanan,38
Scott,President,,RPM,,307
Scott,President,,SWP,,15
Scott,U.S. Senate,,CP,,127
Scott,U.S. Senate,,DFL,Mark Dayton,16939
Scott,U.S. Senate,,GRP,,316
Scott,U.S. Senate,,IND,Jim Gibson,2627
Scott,U.S. Senate,,LIB,,105
Scott,U.S. Senate,,OTH,,756
Scott,U.S. Senate,,R,Rod Grams,23271
Scott,U.S. Senate,,SWP,,208
Sherburne,President,,CP,,23
Sherburne,President,,DFL,Al Gore,12109
Sherburne,President,,GP,Ralph Nader,1501
Sherburne,President,,LIB,Harry Browne,51
Sherburne,President,,OTH,,389
Sherburne,President,,R,George W. Bush,16813
Sherburne,President,,RP,Pat Buchanan,33
Sherburne,President,,RPM,,289
Sherburne,President,,SWP,,16
Sherburne,U.S. Senate,,CP,,125
Sherburne,U.S. Senate,,DFL,Mark Dayton,11742
Sherburne,U.S. Senate,,GRP,,232
Sherburne,U.S. Senate,,IND,Jim Gibson,1867
Sherburne,U.S. Senate,,LIB,,58
Sherburne,U.S. Senate,,OTH,,590
Sherburne,U.S. Senate,,R,Rod Grams,16476
Sherburne,U.S. Senate,,SWP,,175
Sibley,President,,CP,,19
Sibley,President,,DFL,Al Gore,2687
Sibley,President,,GP,Ralph Nader,361
Sibley,President,,LIB,Harry Browne,16
Sibley,President,,OTH,,181
Sibley,President,,R,George W. Bush,4087
Sibley,President,,RP,Pat Buchanan,6
Sibley,President,,RPM,,156
Sibley,President,,SWP,,3
Sibley,U.S. Senate,,CP,,42
Sibley,U.S. Senate,,DFL,Mark Dayton,3004
Sibley,U.S. Senate,,GRP,,52
Sibley,U.S. Senate,,IND,Jim Gibson,403
Sibley,U.S. Senate,,LIB,,10
Sibley,U.S. Senate,,OTH,,142
Sibley,U.S. Senate,,R,Rod Grams,3773
Sibley,U.S. Senate,,SWP,,38
St. Louis,President,,CP,,186
St. Louis,President,,DFL,Al Gore,64237
St. Louis,President,,GP,Ralph Nader,6290
St. Louis,President,,LIB,Harry Browne,227
St. Louis,President,,OTH,,1331
St. Louis,President,,R,George W. Bush,35420
St. Louis,President,,RP,Pat Buchanan,87
St. Louis,President,,RPM,,977
St. Louis,President,,SWP,,40
St. Louis,U.S. Senate,,CP,,348
St. Louis,U.S. Senate,,DFL,Mark Dayton,67519
St. Louis,U.S. Senate,,GRP,,1008
St. Louis,U.S. Senate,,IND,Jim Gibson,3319
St. Louis,U.S. Senate,,LIB,,290
St. Louis,U.S. Senate,,OTH,,2043
St. Louis,U.S. Senate,,R,Rod Grams,33773
St. Louis,U.S. Senate,,SWP,,397
Stearns,President,,CP,,87
Stearns,President,,DFL,Al Gore,24800
Stearns,President,,GP,Ralph Nader,3820
Stearns,President,,LIB,Harry Browne,129
Stearns,President,,OTH,,1361
Stearns,President,,R,George W. Bush,32402
Stearns,President,,RP,Pat Buchanan,68
Stearns,President,,RPM,,1131
Stearns,President,,SWP,,33
Stearns,U.S. Senate,,CP,,274
Stearns,U.S. Senate,,DFL,Mark Dayton,26343
Stearns,U.S. Senate,,GRP,,566
Stearns,U.S. Senate,,IND,Jim Gibson,3627
Stearns,U.S. Senate,,LIB,,137
Stearns,U.S. Senate,,OTH,,1370
Stearns,U.S. Senate,,R,Rod Grams,30348
Stearns,U.S. Senate,,SWP,,393
Steele,President,,CP,,22
Steele,President,,DFL,Al Gore,6900
Steele,President,,GP,Ralph Nader,697
Steele,President,,LIB,Harry Browne,25
Steele,President,,OTH,,224
Steele,President,,R,George W. Bush,8223
Steele,President,,RP,Pat Buchanan,14
Steele,President,,RPM,,179
Steele,President,,SWP,,6
Steele,U.S. Senate,,CP,,68
Steele,U.S. Senate,,DFL,Mark Dayton,6946
Steele,U.S. Senate,,GRP,,148
Steele,U.S. Senate,,IND,Jim Gibson,777
Steele,U.S. Senate,,LIB,,35
Steele,U.S. Senate,,OTH,,365
Steele,U.S. Senate,,R,Rod Grams,7932
Steele,U.S. Senate,,SWP,,114
Stevens,President,,CP,,4
Stevens,President,,DFL,Al Gore,2434
Stevens,President,,GP,Ralph Nader,393
Stevens,President,,LIB,Harry Browne,9
Stevens,President,,OTH,,90
Stevens,President,,R,George W. Bush,2831
Stevens,President,,RP,Pat Buchanan,8
Stevens,President,,RPM,,68
Stevens,President,,SWP,,5
Stevens,U.S. Senate,,CP,,19
Stevens,U.S. Senate,,DFL,Mark Dayton,2635
Stevens,U.S. Senate,,GRP,,45
Stevens,U.S. Senate,,IND,Jim Gibson,298
Stevens,U.S. Senate,,LIB,,12
Stevens,U.S. Senate,,OTH,,118
Stevens,U.S. Senate,,R,Rod Grams,2640
Stevens,U.S. Senate,,SWP,,42
Swift,President,,CP,,11
Swift,President,,DFL,Al Gore,2698
Swift,President,,GP,Ralph Nader,218
Swift,President,,LIB,Harry Browne,4
Swift,President,,OTH,,134
Swift,President,,R,George W. Bush,2376
Swift,President,,RP,Pat Buchanan,11
Swift,President,,RPM,,118
Swift,President,,SWP,,1
Swift,U.S. Senate,,CP,,30
Swift,U.S. Senate,,DFL,Mark Dayton,2925
Swift,U.S. Senate,,GRP,,38
Swift,U.S. Senate,,IND,Jim Gibson,228
Swift,U.S. Senate,,LIB,,7
Swift,U.S. Senate,,OTH,,96
Swift,U.S. Senate,,R,Rod Grams,2167
Swift,U.S. Senate,,SWP,,21
Todd,President,,CP,,18
Todd,President,,DFL,Al Gore,4132
Todd,President,,GP,Ralph Nader,485
Todd,President,,LIB,Harry Browne,17
Todd,President,,OTH,,426
Todd,President,,R,George W. Bush,6031
Todd,President,,RP,Pat Buchanan,14
Todd,President,,RPM,,388
Todd,President,,SWP,,7
Todd,U.S. Senate,,CP,,66
Todd,U.S. Senate,,DFL,Mark Dayton,4781
Todd,U.S. Senate,,GRP,,73
Todd,U.S. Senate,,IND,Jim Gibson,371
Todd,U.S. Senate,,LIB,,21
Todd,U.S. Senate,,OTH,,235
Todd,U.S. Senate,,R,Rod Grams,5699
Todd,U.S. Senate,,SWP,,75
Traverse,President,,CP,,3
Traverse,President,,DFL,Al Gore,884
Traverse,President,,GP,Ralph Nader,86
Traverse,President,,LIB,Harry Browne,2
Traverse,President,,OTH,,59
Traverse,President,,R,George W. Bush,1074
Traverse,President,,RP,Pat Buchanan,1
Traverse,President,,RPM,,54
Traverse,President,,SWP,,2
Traverse,U.S. Senate,,CP,,10
Traverse,U.S. Senate,,DFL,Mark Dayton,1033
Traverse,U.S. Senate,,GRP,,12
Traverse,U.S. Senate,,IND,Jim Gibson,79
Traverse,U.S. Senate,,LIB,,3
Traverse,U.S. Senate,,OTH,,33
Traverse,U.S. Senate,,R,Rod Grams,954
Traverse,U.S. Senate,,SWP,,8
Wabasha,President,,CP,,17
Wabasha,President,,DFL,Al Gore,4522
Wabasha,President,,GP,Ralph Nader,571
Wabasha,President,,LIB,Harry Browne,29
Wabasha,President,,OTH,,176
Wabasha,President,,R,George W. Bush,5245
Wabasha,President,,RP,Pat Buchanan,6
Wabasha,President,,RPM,,136
Wabasha,President,,SWP,,5
Wabasha,U.S. Senate,,CP,,33
