county,precinct,office,district,party,candidate,votes
Aitkin,AITKIN,President,,R,George W. Bush,406
Aitkin,AITKIN,President,,DFL,Al Gore,409
Aitkin,AITKIN,President,,GP,Ralph Nader,40
Aitkin,AITKIN,President,,CP,,2
Aitkin,AITKIN,President,,OTH,,22
Aitkin,AITKIN,President,,LIB,Harry Browne,2
Aitkin,AITKIN,President,,RP,Pat Buchanan,1
Aitkin,AITKIN,President,,RPM,,19
Aitkin,AITKIN,President,,SWP,,0
Aitkin,AITKIN,U.S. Senate,,R,Rod Grams,334
Aitkin,AITKIN,U.S. Senate,,DFL,Mark Dayton,488
Aitkin,AITKIN,U.S. Senate,,IND,Jim Gibson,37
Aitkin,AITKIN,U.S. Senate,,OTH,,15
Aitkin,AITKIN,U.S. Senate,,CP,,6
Aitkin,AITKIN,U.S. Senate,,SWP,,4
Aitkin,AITKIN,U.S. Senate,,LIB,,1
Aitkin,AITKIN,U.S. Senate,,GRP,,4
Aitkin,AITKIN,U.S. House,8,R,,243
Aitkin,AITKIN,U.S. House,8,DFL,,557
Aitkin,AITKIN,U.S. House,8,IND,,69
Aitkin,AITKIN,U.S. House,8,OTH,,0
Aitkin,AITKIN,U.S. House,8,CP,,0
Aitkin,AITKIN,U.S. House,8,LIB,,0
Aitkin,AITKIN,State Senate,3,R,,0
Aitkin,AITKIN,State Senate,3,DFL,,393
Aitkin,AITKIN,State Senate,3,IND,,0
Aitkin,AITKIN,State Senate,3,CP,,0
Aitkin,AITKIN,State Senate,3,NP,,434
Aitkin,AITKIN,State House,3B,R,,381
Aitkin,AITKIN,State House,3B,DFL,,478
Aitkin,AITKIN,State House,3B,IND,,0
Aitkin,AITKIN,State House,3B,CP,,0
Aitkin,AITKIN,State House,3B,LIB,,0
Aitkin,AITKIN,State House,3B,GP,,0
Aitkin,AITKIN TWP.,President,,R,George W. Bush,282
Aitkin,AITKIN TWP.,President,,DFL,Al Gore,202
Aitkin,AITKIN TWP.,President,,GP,Ralph Nader,16
Aitkin,AITKIN TWP.,President,,CP,,0
Aitkin,AITKIN TWP.,President,,OTH,,9
Aitkin,AITKIN TWP.,President,,LIB,Harry Browne,1
Aitkin,AITKIN TWP.,President,,RP,Pat Buchanan,1
Aitkin,AITKIN TWP.,President,,RPM,,7
Aitkin,AITKIN TWP.,President,,SWP,,0
Aitkin,AITKIN TWP.,U.S. Senate,,R,Rod Grams,242
Aitkin,AITKIN TWP.,U.S. Senate,,DFL,Mark Dayton,231
Aitkin,AITKIN TWP.,U.S. Senate,,IND,Jim Gibson,19
Aitkin,AITKIN TWP.,U.S. Senate,,OTH,,18
Aitkin,AITKIN TWP.,U.S. Senate,,CP,,3
Aitkin,AITKIN TWP.,U.S. Senate,,SWP,,3
Aitkin,AITKIN TWP.,U.S. Senate,,LIB,,1
Aitkin,AITKIN TWP.,U.S. Senate,,GRP,,11
Aitkin,AITKIN TWP.,U.S. House,8,R,,174
Aitkin,AITKIN TWP.,U.S. House,8,DFL,,287
Aitkin,AITKIN TWP.,U.S. House,8,IND,,42
Aitkin,AITKIN TWP.,U.S. House,8,OTH,,0
Aitkin,AITKIN TWP.,U.S. House,8,CP,,0
Aitkin,AITKIN TWP.,U.S. House,8,LIB,,0
Aitkin,AITKIN TWP.,State Senate,3,R,,0
Aitkin,AITKIN TWP.,State Senate,3,DFL,,217
Aitkin,AITKIN TWP.,State Senate,3,IND,,0
Aitkin,AITKIN TWP.,State Senate,3,CP,,0
Aitkin,AITKIN TWP.,State Senate,3,NP,,269
Aitkin,AITKIN TWP.,State House,3B,R,,259
Aitkin,AITKIN TWP.,State House,3B,DFL,,237
Aitkin,AITKIN TWP.,State House,3B,IND,,0
Aitkin,AITKIN TWP.,State House,3B,CP,,0
Aitkin,AITKIN TWP.,State House,3B,LIB,,0
Aitkin,AITKIN TWP.,State House,3B,GP,,0
Aitkin,BALL BLUFF TWP.,President,,R,George W. Bush,85
Aitkin,BALL BLUFF TWP.,President,,DFL,Al Gore,77
Aitkin,BALL BLUFF TWP.,President,,GP,Ralph Nader,15
Aitkin,BALL BLUFF TWP.,President,,CP,,0
Aitkin,BALL BLUFF TWP.,President,,OTH,,4
Aitkin,BALL BLUFF TWP.,President,,LIB,Harry Browne,0
Aitkin,BALL BLUFF TWP.,President,,RP,Pat Buchanan,0
Aitkin,BALL BLUFF TWP.,President,,RPM,,4
Aitkin,BALL BLUFF TWP.,President,,SWP,,0
Aitkin,BALL BLUFF TWP.,U.S. Senate,,R,Rod Grams,82
Aitkin,BALL BLUFF TWP.,U.S. Senate,,DFL,Mark Dayton,90
Aitkin,BALL BLUFF TWP.,U.S. Senate,,IND,Jim Gibson,4
Aitkin,BALL BLUFF TWP.,U.S. Senate,,OTH,,5
Aitkin,BALL BLUFF TWP.,U.S. Senate,,CP,,0
Aitkin,BALL BLUFF TWP.,U.S. Senate,,SWP,,3
Aitkin,BALL BLUFF TWP.,U.S. Senate,,LIB,,0
Aitkin,BALL BLUFF TWP.,U.S. Senate,,GRP,,2
Aitkin,BALL BLUFF TWP.,U.S. House,8,R,,50
Aitkin,BALL BLUFF TWP.,U.S. House,8,DFL,,119
Aitkin,BALL BLUFF TWP.,U.S. House,8,IND,,12
Aitkin,BALL BLUFF TWP.,U.S. House,8,OTH,,0
Aitkin,BALL BLUFF TWP.,U.S. House,8,CP,,0
Aitkin,BALL BLUFF TWP.,U.S. House,8,LIB,,0
Aitkin,BALL BLUFF TWP.,State Senate,3,R,,0
Aitkin,BALL BLUFF TWP.,State Senate,3,DFL,,87
Aitkin,BALL BLUFF TWP.,State Senate,3,IND,,0
Aitkin,BALL BLUFF TWP.,State Senate,3,CP,,0
Aitkin,BALL BLUFF TWP.,State Senate,3,NP,,93
Aitkin,BALL BLUFF TWP.,State House,3B,R,,64
Aitkin,BALL BLUFF TWP.,State House,3B,DFL,,117
Aitkin,BALL BLUFF TWP.,State House,3B,IND,,0
Aitkin,BALL BLUFF TWP.,State House,3B,CP,,0
Aitkin,BALL BLUFF TWP.,State House,3B,LIB,,0
Aitkin,BALL BLUFF TWP.,State House,3B,GP,,0
Aitkin,BALSAM TWP.,President,,R,George W. Bush,7
Aitkin,BALSAM TWP.,President,,DFL,Al Gore,13
Aitkin,BALSAM TWP.,President,,GP,Ralph Nader,1
Aitkin,BALSAM TWP.,President,,CP,,0
Aitkin,BALSAM TWP.,President,,OTH,,0
Aitkin,BALSAM TWP.,President,,LIB,Harry Browne,0
Aitkin,BALSAM TWP.,President,,RP,Pat Buchanan,0
Aitkin,BALSAM TWP.,President,,RPM,,0
Aitkin,BALSAM TWP.,President,,SWP,,0
Aitkin,BALSAM TWP.,U.S. Senate,,R,Rod Grams,3
Aitkin,BALSAM TWP.,U.S. Senate,,DFL,Mark Dayton,17
Aitkin,BALSAM TWP.,U.S. Senate,,IND,Jim Gibson,0
Aitkin,BALSAM TWP.,U.S. Senate,,OTH,,0
Aitkin,BALSAM TWP.,U.S. Senate,,CP,,0
Aitkin,BALSAM TWP.,U.S. Senate,,SWP,,0
Aitkin,BALSAM TWP.,U.S. Senate,,LIB,,0
Aitkin,BALSAM TWP.,U.S. Senate,,GRP,,0
Aitkin,BALSAM TWP.,U.S. House,8,R,,0
Aitkin,BALSAM TWP.,U.S. House,8,DFL,,21
Aitkin,BALSAM TWP.,U.S. House,8,IND,,0
Aitkin,BALSAM TWP.,U.S. House,8,OTH,,0
Aitkin,BALSAM TWP.,U.S. House,8,CP,,0
Aitkin,BALSAM TWP.,U.S. House,8,LIB,,0
Aitkin,BALSAM TWP.,State Senate,3,R,,0
Aitkin,BALSAM TWP.,State Senate,3,DFL,,14
Aitkin,BALSAM TWP.,State Senate,3,IND,,0
Aitkin,BALSAM TWP.,State Senate,3,CP,,0
Aitkin,BALSAM TWP.,State Senate,3,NP,,4
Aitkin,BALSAM TWP.,State House,3B,R,,2
Aitkin,BALSAM TWP.,State House,3B,DFL,,17
Aitkin,BALSAM TWP.,State House,3B,IND,,0
Aitkin,BALSAM TWP.,State House,3B,CP,,0
Aitkin,BALSAM TWP.,State House,3B,LIB,,0
Aitkin,BALSAM TWP.,State House,3B,GP,,0
Aitkin,BEAVER TWP.,President,,R,George W. Bush,10
Aitkin,BEAVER TWP.,President,,DFL,Al Gore,22
Aitkin,BEAVER TWP.,President,,GP,Ralph Nader,4
Aitkin,BEAVER TWP.,President,,CP,,0
Aitkin,BEAVER TWP.,President,,OTH,,0
Aitkin,BEAVER TWP.,President,,LIB,Harry Browne,0
Aitkin,BEAVER TWP.,President,,RP,Pat Buchanan,0
