county,precinct,office,district,party,candidate,votes
Aitkin,BEAVER TWP,Secretary of State,,R,Mary Kiffmeyer,8
Aitkin,BEAVER TWP,Secretary of State,,DFL,Mark Ritchie,25
Aitkin,BEAVER TWP,Secretary of State,,IND,Independence Party,0
Aitkin,BEAVER TWP,Secretary of State,,WI,WRITE-IN,0
Aitkin,BEAVER TWP,State Auditor,,R,Patricia Anderson Awada,7
Aitkin,BEAVER TWP,State Auditor,,DFL,Rebecca Otto,24
Aitkin,BEAVER TWP,State Auditor,,IND,Lucy Gerold,1
Aitkin,BEAVER TWP,State Auditor,,WI,WRITE-IN,0
Aitkin,BEAVER TWP,U.S. House,8,R,,7
Aitkin,BEAVER TWP,U.S. House,8,DFL,,26
Aitkin,BEAVER TWP,U.S. House,8,IND,,0
Aitkin,BEAVER TWP,U.S. House,8,WI,WRITE-IN,0
Aitkin,BEAVER TWP,State Senate,3,R,,8
Aitkin,BEAVER TWP,State Senate,3,DFL,,24
Aitkin,BEAVER TWP,State Senate,3,IND,,0
Aitkin,BEAVER TWP,State Senate,3,WI,WRITE-IN,0
Aitkin,BEAVER TWP,State House,3B,R,,0
Aitkin,BEAVER TWP,State House,3B,DFL,,31
Aitkin,BEAVER TWP,State House,3B,IND,,0
Aitkin,BEAVER TWP,State House,3B,WI,WRITE-IN,0
Aitkin,CLARK TWP,U.S. Senate,,R,Mark Kennedy,31
Aitkin,CLARK TWP,U.S. Senate,,DFL,Amy Klobuchar,57
Aitkin,CLARK TWP,U.S. Senate,,IND,Robert Fitzgerald,4
Aitkin,CLARK TWP,U.S. Senate,,WI,WRITE-IN,0
Aitkin,CLARK TWP,Governor,,R,Tim Pawlenty,38
Aitkin,CLARK TWP,Governor,,DFL,Mike Hatch,48
Aitkin,CLARK TWP,Governor,,IND,Peter Hutchinson,4
Aitkin,CLARK TWP,Governor,,WI,WRITE-IN,0
Aitkin,CLARK TWP,Attorney General,,R,Jeff Johnson,28
Aitkin,CLARK TWP,Attorney General,,DFL,Lori Swanson,56
Aitkin,CLARK TWP,Attorney General,,IND,Independence Party,2
Aitkin,CLARK TWP,Attorney General,,WI,WRITE-IN,0
Aitkin,CLARK TWP,Secretary of State,,R,Mary Kiffmeyer,38
Aitkin,CLARK TWP,Secretary of State,,DFL,Mark Ritchie,47
Aitkin,CLARK TWP,Secretary of State,,IND,Independence Party,1
Aitkin,CLARK TWP,Secretary of State,,WI,WRITE-IN,0
Aitkin,CLARK TWP,State Auditor,,R,Patricia Anderson Awada,37
Aitkin,CLARK TWP,State Auditor,,DFL,Rebecca Otto,48
Aitkin,CLARK TWP,State Auditor,,IND,Lucy Gerold,2
Aitkin,CLARK TWP,State Auditor,,WI,WRITE-IN,0
Aitkin,CLARK TWP,U.S. House,8,R,,32
Aitkin,CLARK TWP,U.S. House,8,DFL,,58
Aitkin,CLARK TWP,U.S. House,8,IND,,0
Aitkin,CLARK TWP,U.S. House,8,WI,WRITE-IN,0
Aitkin,CLARK TWP,State Senate,3,R,,27
Aitkin,CLARK TWP,State Senate,3,DFL,,62
Aitkin,CLARK TWP,State Senate,3,IND,,0
Aitkin,CLARK TWP,State Senate,3,WI,WRITE-IN,0
Aitkin,CLARK TWP,State House,3B,R,,0
Aitkin,CLARK TWP,State House,3B,DFL,,76
Aitkin,CLARK TWP,State House,3B,IND,,0
Aitkin,CLARK TWP,State House,3B,WI,WRITE-IN,0
Aitkin,CORNISH TWP,U.S. Senate,,R,Mark Kennedy,4
Aitkin,CORNISH TWP,U.S. Senate,,DFL,Amy Klobuchar,15
Aitkin,CORNISH TWP,U.S. Senate,,IND,Robert Fitzgerald,3
Aitkin,CORNISH TWP,U.S. Senate,,WI,WRITE-IN,0
Aitkin,CORNISH TWP,Governor,,R,Tim Pawlenty,8
Aitkin,CORNISH TWP,Governor,,DFL,Mike Hatch,11
Aitkin,CORNISH TWP,Governor,,IND,Peter Hutchinson,4
Aitkin,CORNISH TWP,Governor,,WI,WRITE-IN,0
Aitkin,CORNISH TWP,Attorney General,,R,Jeff Johnson,7
Aitkin,CORNISH TWP,Attorney General,,DFL,Lori Swanson,11
Aitkin,CORNISH TWP,Attorney General,,IND,Independence Party,2
Aitkin,CORNISH TWP,Attorney General,,WI,WRITE-IN,0
Aitkin,CORNISH TWP,Secretary of State,,R,Mary Kiffmeyer,8
Aitkin,CORNISH TWP,Secretary of State,,DFL,Mark Ritchie,10
Aitkin,CORNISH TWP,Secretary of State,,IND,Independence Party,1
Aitkin,CORNISH TWP,Secretary of State,,WI,WRITE-IN,0
Aitkin,CORNISH TWP,State Auditor,,R,Patricia Anderson Awada,6
Aitkin,CORNISH TWP,State Auditor,,DFL,Rebecca Otto,13
Aitkin,CORNISH TWP,State Auditor,,IND,Lucy Gerold,2
Aitkin,CORNISH TWP,State Auditor,,WI,WRITE-IN,0
Aitkin,CORNISH TWP,U.S. House,8,R,,5
Aitkin,CORNISH TWP,U.S. House,8,DFL,,16
Aitkin,CORNISH TWP,U.S. House,8,IND,,0
Aitkin,CORNISH TWP,U.S. House,8,WI,WRITE-IN,0
Aitkin,CORNISH TWP,State Senate,3,R,,7
Aitkin,CORNISH TWP,State Senate,3,DFL,,15
Aitkin,CORNISH TWP,State Senate,3,IND,,0
Aitkin,CORNISH TWP,State Senate,3,WI,WRITE-IN,0
Aitkin,CORNISH TWP,State House,3B,R,,0
Aitkin,CORNISH TWP,State House,3B,DFL,,19
Aitkin,CORNISH TWP,State House,3B,IND,,0
Aitkin,CORNISH TWP,State House,3B,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. Senate,,R,Mark Kennedy,4
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. Senate,,DFL,Amy Klobuchar,18
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. Senate,,IND,Robert Fitzgerald,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. Senate,,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Governor,,R,Tim Pawlenty,8
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Governor,,DFL,Mike Hatch,12
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Governor,,IND,Peter Hutchinson,2
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Governor,,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Attorney General,,R,Jeff Johnson,5
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Attorney General,,DFL,Lori Swanson,16
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Attorney General,,IND,Independence Party,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Attorney General,,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Secretary of State,,R,Mary Kiffmeyer,6
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Secretary of State,,DFL,Mark Ritchie,13
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Secretary of State,,IND,Independence Party,1
Aitkin,UNORG 47-24 (DAVIDSON UNORG),Secretary of State,,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Auditor,,R,Patricia Anderson Awada,5
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Auditor,,DFL,Rebecca Otto,16
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Auditor,,IND,Lucy Gerold,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Auditor,,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. House,8,R,,4
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. House,8,DFL,,17
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. House,8,IND,,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),U.S. House,8,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Senate,3,R,,5
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Senate,3,DFL,,16
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Senate,3,IND,,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State Senate,3,WI,WRITE-IN,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State House,3B,R,,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State House,3B,DFL,,19
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State House,3B,IND,,0
Aitkin,UNORG 47-24 (DAVIDSON UNORG),State House,3B,WI,WRITE-IN,0
Aitkin,FARM ISLAND TWP,U.S. Senate,,R,Mark Kennedy,271
Aitkin,FARM ISLAND TWP,U.S. Senate,,DFL,Amy Klobuchar,360
Aitkin,FARM ISLAND TWP,U.S. Senate,,IND,Robert Fitzgerald,15
Aitkin,FARM ISLAND TWP,U.S. Senate,,WI,WRITE-IN,0
Aitkin,FARM ISLAND TWP,Governor,,R,Tim Pawlenty,297
Aitkin,FARM ISLAND TWP,Governor,,DFL,Mike Hatch,290
Aitkin,FARM ISLAND TWP,Governor,,IND,Peter Hutchinson,54
Aitkin,FARM ISLAND TWP,Governor,,WI,WRITE-IN,0
Aitkin,FARM ISLAND TWP,Attorney General,,R,Jeff Johnson,273
Aitkin,FARM ISLAND TWP,Attorney General,,DFL,Lori Swanson,315
Aitkin,FARM ISLAND TWP,Attorney General,,IND,Independence Party,30
Aitkin,FARM ISLAND TWP,Attorney General,,WI,WRITE-IN,0
Aitkin,FARM ISLAND TWP,Secretary of State,,R,Mary Kiffmeyer,294
Aitkin,FARM ISLAND TWP,Secretary of State,,DFL,Mark Ritchie,291
Aitkin,FARM ISLAND TWP,Secretary of State,,IND,Independence Party,22
Aitkin,FARM ISLAND TWP,Secretary of State,,WI,WRITE-IN,0
Aitkin,FARM ISLAND TWP,State Auditor,,R,Patricia Anderson Awada,261
Aitkin,FARM ISLAND TWP,State Auditor,,DFL,Rebecca Otto,325
Aitkin,FARM ISLAND TWP,State Auditor,,IND,Lucy Gerold,30
Aitkin,FARM ISLAND TWP,State Auditor,,WI,WRITE-IN,1
Aitkin,FARM ISLAND TWP,U.S. House,8,R,,286
Aitkin,FARM ISLAND TWP,U.S. House,8,DFL,,345
Aitkin,FARM ISLAND TWP,U.S. House,8,IND,,0
Aitkin,FARM ISLAND TWP,U.S. House,8,WI,WRITE-IN,0
Aitkin,FARM ISLAND TWP,State Senate,3,R,,263
Aitkin,FARM ISLAND TWP,State Senate,3,DFL,,368
Aitkin,FARM ISLAND TWP,State Senate,3,IND,,0
Aitkin,FARM ISLAND TWP,State Senate,3,WI,WRITE-IN,0
Aitkin,FARM ISLAND TWP,State House,3B,R,,0
Aitkin,FARM ISLAND TWP,State House,3B,DFL,,476
Aitkin,FARM ISLAND TWP,State House,3B,IND,,0
Aitkin,FARM ISLAND TWP,State House,3B,WI,WRITE-IN,10
Aitkin,FLEMING TWP,U.S. Senate,,R,Mark Kennedy,78
Aitkin,FLEMING TWP,U.S. Senate,,DFL,Amy Klobuchar,104
Aitkin,FLEMING TWP,U.S. Senate,,IND,Robert Fitzgerald,9
Aitkin,FLEMING TWP,U.S. Senate,,WI,WRITE-IN,0
Aitkin,FLEMING TWP,Governor,,R,Tim Pawlenty,88
Aitkin,FLEMING TWP,Governor,,DFL,Mike Hatch,84
Aitkin,FLEMING TWP,Governor,,IND,Peter Hutchinson,17
Aitkin,FLEMING TWP,Governor,,WI,WRITE-IN,0
Aitkin,FLEMING TWP,Attorney General,,R,Jeff Johnson,77
Aitkin,FLEMING TWP,Attorney General,,DFL,Lori Swanson,98
Aitkin,FLEMING TWP,Attorney General,,IND,Independence Party,8
Aitkin,FLEMING TWP,Attorney General,,WI,WRITE-IN,0
Aitkin,FLEMING TWP,Secretary of State,,R,Mary Kiffmeyer,83
Aitkin,FLEMING TWP,Secretary of State,,DFL,Mark Ritchie,90
Aitkin,FLEMING TWP,Secretary of State,,IND,Independence Party,7
Aitkin,FLEMING TWP,Secretary of State,,WI,WRITE-IN,0
Aitkin,FLEMING TWP,State Auditor,,R,Patricia Anderson Awada,81
Aitkin,FLEMING TWP,State Auditor,,DFL,Rebecca Otto,93
Aitkin,FLEMING TWP,State Auditor,,IND,Lucy Gerold,12
Aitkin,FLEMING TWP,State Auditor,,WI,WRITE-IN,0
Aitkin,FLEMING TWP,U.S. House,8,R,,84
Aitkin,FLEMING TWP,U.S. House,8,DFL,,105
Aitkin,FLEMING TWP,U.S. House,8,IND,,0
Aitkin,FLEMING TWP,U.S. House,8,WI,WRITE-IN,0
Aitkin,FLEMING TWP,State Senate,3,R,,87
Aitkin,FLEMING TWP,State Senate,3,DFL,,105
Aitkin,FLEMING TWP,State Senate,3,IND,,0
Aitkin,FLEMING TWP,State Senate,3,WI,WRITE-IN,0
Aitkin,FLEMING TWP,State House,3B,R,,0
Aitkin,FLEMING TWP,State House,3B,DFL,,151
Aitkin,FLEMING TWP,State House,3B,IND,,0
Aitkin,FLEMING TWP,State House,3B,WI,WRITE-IN,5
Aitkin,GLEN TWP,U.S. Senate,,R,Mark Kennedy,90
Aitkin,GLEN TWP,U.S. Senate,,DFL,Amy Klobuchar,175
Aitkin,GLEN TWP,U.S. Senate,,IND,Robert Fitzgerald,13
Aitkin,GLEN TWP,U.S. Senate,,WI,WRITE-IN,0
Aitkin,GLEN TWP,Governor,,R,Tim Pawlenty,105
Aitkin,GLEN TWP,Governor,,DFL,Mike Hatch,154
Aitkin,GLEN TWP,Governor,,IND,Peter Hutchinson,18
Aitkin,GLEN TWP,Governor,,WI,WRITE-IN,0
Aitkin,GLEN TWP,Attorney General,,R,Jeff Johnson,88
Aitkin,GLEN TWP,Attorney General,,DFL,Lori Swanson,161
Aitkin,GLEN TWP,Attorney General,,IND,Independence Party,11
Aitkin,GLEN TWP,Attorney General,,WI,WRITE-IN,0
Aitkin,GLEN TWP,Secretary of State,,R,Mary Kiffmeyer,103
Aitkin,GLEN TWP,Secretary of State,,DFL,Mark Ritchie,148
Aitkin,GLEN TWP,Secretary of State,,IND,Independence Party,8
Aitkin,GLEN TWP,Secretary of State,,WI,WRITE-IN,0
Aitkin,GLEN TWP,State Auditor,,R,Patricia Anderson Awada,86
Aitkin,GLEN TWP,State Auditor,,DFL,Rebecca Otto,160
Aitkin,GLEN TWP,State Auditor,,IND,Lucy Gerold,14
Aitkin,GLEN TWP,State Auditor,,WI,WRITE-IN,0
Aitkin,GLEN TWP,U.S. House,8,R,,94
Aitkin,GLEN TWP,U.S. House,8,DFL,,179
Aitkin,GLEN TWP,U.S. House,8,IND,,0
Aitkin,GLEN TWP,U.S. House,8,WI,WRITE-IN,0
Aitkin,GLEN TWP,State Senate,3,R,,83
Aitkin,GLEN TWP,State Senate,3,DFL,,179
Aitkin,GLEN TWP,State Senate,3,IND,,0
Aitkin,GLEN TWP,State Senate,3,WI,WRITE-IN,0
Aitkin,GLEN TWP,State House,3B,R,,0
Aitkin,GLEN TWP,State House,3B,DFL,,211
Aitkin,GLEN TWP,State House,3B,IND,,0
Aitkin,GLEN TWP,State House,3B,WI,WRITE-IN,3
Aitkin,HAUGEN TWP,U.S. Senate,,R,Mark Kennedy,44
Aitkin,HAUGEN TWP,U.S. Senate,,DFL,Amy Klobuchar,57
Aitkin,HAUGEN TWP,U.S. Senate,,IND,Robert Fitzgerald,1
Aitkin,HAUGEN TWP,U.S. Senate,,WI,WRITE-IN,0
Aitkin,HAUGEN TWP,Governor,,R,Tim Pawlenty,46
Aitkin,HAUGEN TWP,Governor,,DFL,Mike Hatch,51
Aitkin,HAUGEN TWP,Governor,,IND,Peter Hutchinson,4
Aitkin,HAUGEN TWP,Governor,,WI,WRITE-IN,0
Aitkin,HAUGEN TWP,Attorney General,,R,Jeff Johnson,43
Aitkin,HAUGEN TWP,Attorney General,,DFL,Lori Swanson,51
Aitkin,HAUGEN TWP,Attorney General,,IND,Independence Party,1
Aitkin,HAUGEN TWP,Attorney General,,WI,WRITE-IN,0
Aitkin,HAUGEN TWP,Secretary of State,,R,Mary Kiffmeyer,41
Aitkin,HAUGEN TWP,Secretary of State,,DFL,Mark Ritchie,52
Aitkin,HAUGEN TWP,Secretary of State,,IND,Independence Party,1
Aitkin,HAUGEN TWP,Secretary of State,,WI,WRITE-IN,0
Aitkin,HAUGEN TWP,State Auditor,,R,Patricia Anderson Awada,40
Aitkin,HAUGEN TWP,State Auditor,,DFL,Rebecca Otto,51
Aitkin,HAUGEN TWP,State Auditor,,IND,Lucy Gerold,3
Aitkin,HAUGEN TWP,State Auditor,,WI,WRITE-IN,0
Aitkin,HAUGEN TWP,U.S. House,8,R,,40
Aitkin,HAUGEN TWP,U.S. House,8,DFL,,63
Aitkin,HAUGEN TWP,U.S. House,8,IND,,0
Aitkin,HAUGEN TWP,U.S. House,8,WI,WRITE-IN,0
Aitkin,HAUGEN TWP,State Senate,3,R,,37
Aitkin,HAUGEN TWP,State Senate,3,DFL,,61
Aitkin,HAUGEN TWP,State Senate,3,IND,,0
Aitkin,HAUGEN TWP,State Senate,3,WI,WRITE-IN,0
Aitkin,HAUGEN TWP,State House,3B,R,,0
Aitkin,HAUGEN TWP,State House,3B,DFL,,80
Aitkin,HAUGEN TWP,State House,3B,IND,,0
Aitkin,HAUGEN TWP,State House,3B,WI,WRITE-IN,2
Aitkin,HAZELTON TWP,U.S. Senate,,R,Mark Kennedy,165
Aitkin,HAZELTON TWP,U.S. Senate,,DFL,Amy Klobuchar,239
Aitkin,HAZELTON TWP,U.S. Senate,,IND,Robert Fitzgerald,15
Aitkin,HAZELTON TWP,U.S. Senate,,WI,WRITE-IN,0
Aitkin,HAZELTON TWP,Governor,,R,Tim Pawlenty,195
Aitkin,HAZELTON TWP,Governor,,DFL,Mike Hatch,195
Aitkin,HAZELTON TWP,Governor,,IND,Peter Hutchinson,26
Aitkin,HAZELTON TWP,Governor,,WI,WRITE-IN,0
Aitkin,HAZELTON TWP,Attorney General,,R,Jeff Johnson,165
Aitkin,HAZELTON TWP,Attorney General,,DFL,Lori Swanson,220
Aitkin,HAZELTON TWP,Attorney General,,IND,Independence Party,21
Aitkin,HAZELTON TWP,Attorney General,,WI,WRITE-IN,0
Aitkin,HAZELTON TWP,Secretary of State,,R,Mary Kiffmeyer,192
Aitkin,HAZELTON TWP,Secretary of State,,DFL,Mark Ritchie,197
